event_id,date,year,month,day_of_year,season,region_id,region_name,country,continent,latitude,longitude,climate_zone,vegetation_type,fire_radiative_power_mw,burn_area_hectares,burn_area_km2,severity,fire_duration_days,contained,human_caused,detection_satellite,detection_confidence,co2_emissions_tonnes,pm25_emissions_tonnes,pm10_emissions_tonnes,co_emissions_tonnes,ch4_emissions_tonnes,air_temp_celsius,relative_humidity_pct,wind_speed_kmh,wind_direction,drought_index,structures_threatened,structures_destroyed,evacuation_orders,people_evacuated,enso_phase,climate_anomaly_year
WF0000085,2001-03-03,2001,3,62,Spring,us_tx,Texas,USA,North America,31.5291,-97.0727,Subtropical/Arid,Grassland,241.2,6207.2,62.07,Moderate,26,1,0,MODIS Terra,High,941.1,32.74,54.73,123.11,17.352,23.9,23.0,51.3,S,0.467,0,0,0,0,0.0,0
WF0000086,2001-05-24,2001,5,144,Spring,us_fl,Florida,USA,North America,27.7151,-81.376,Subtropical,Pine/Palmetto,394.8,20197.7,201.98,High,6,0,1,Landsat 8/9,High,5172.5,248.35,486.24,615.39,77.851,43.9,5.2,6.8,N,0.388,1,0,0,0,0.0,0
WF0000087,2001-05-08,2001,5,128,Spring,us_fl,Florida,USA,North America,23.5664,-83.2579,Subtropical,Pine/Palmetto,2323.9,3423.3,34.23,Extreme,1,1,1,VIIRS NOAA-20,Low,1295.6,60.67,124.84,155.77,19.736,28.6,34.5,16.3,SE,0.396,0,0,1,233,0.0,0
WF0000088,2001-08-17,2001,8,229,Winter,bra_am,Amazonas,Brazil,South America,-5.7059,-65.0985,Tropical,Rainforest,2751.8,41420.3,414.2,Extreme,1,1,1,Sentinel-3,Nominal,19033.3,691.59,1727.29,2684.79,279.045,30.3,28.3,41.4,N,0.355,0,0,1,7854,0.0,0
WF0000089,2001-11-13,2001,11,317,Autumn,bra_am,Amazonas,Brazil,South America,-2.9346,-69.0347,Tropical,Rainforest,652.8,3269.2,32.69,Moderate,9,1,1,Sentinel-3,Nominal,1884.6,122.41,212.08,120.13,16.661,30.7,20.9,43.5,SW,0.327,0,0,0,0,0.0,0
WF0000090,2001-11-09,2001,11,313,Autumn,bra_am,Amazonas,Brazil,South America,-6.4415,-64.0894,Tropical,Rainforest,1242.8,4917.4,49.17,High,2,0,1,VIIRS S-NPP,High,2359.4,158.71,315.86,142.8,39.882,29.4,15.4,21.7,NE,0.479,0,0,0,0,0.0,0
WF0000091,2001-09-01,2001,9,244,Autumn,bra_am,Amazonas,Brazil,South America,-5.3685,-64.0714,Tropical,Rainforest,161.6,1573.3,15.73,Moderate,4,1,1,Sentinel-3,High,745.0,51.43,93.69,45.03,10.633,31.5,6.2,35.9,W,0.346,0,0,0,0,0.0,0
WF0000092,2001-10-08,2001,10,281,Autumn,bra_am,Amazonas,Brazil,South America,-4.1758,-71.5447,Tropical,Rainforest,1184.4,203623.2,2036.23,Extreme,5,1,0,VIIRS S-NPP,High,78689.2,5132.07,9542.62,9915.18,755.403,34.0,25.1,17.2,N,0.469,7,2,1,3127,0.0,0
WF0000093,2001-10-02,2001,10,275,Autumn,bra_am,Amazonas,Brazil,South America,-8.9831,-65.7746,Tropical,Rainforest,1305.2,20685.5,206.85,High,8,1,1,MODIS Aqua,High,10144.1,687.7,1519.88,730.5,80.369,32.0,25.5,24.6,N,0.535,54,1,1,16,0.0,0
WF0000094,2001-10-06,2001,10,279,Autumn,bra_am,Amazonas,Brazil,South America,-3.3001,-66.7524,Tropical,Rainforest,857.5,12704.7,127.05,High,21,1,0,VIIRS S-NPP,Low,6466.5,281.12,468.6,462.08,44.211,33.3,6.1,18.3,SE,0.785,14,4,0,0,0.0,0
WF0000095,2001-11-12,2001,11,316,Autumn,bra_am,Amazonas,Brazil,South America,-4.1944,-68.0995,Tropical,Rainforest,451.8,24735.9,247.36,High,1,1,0,VIIRS NOAA-20,High,15057.7,500.23,827.4,782.38,149.891,32.0,32.4,58.4,E,0.594,4,0,0,0,0.0,0
WF0000096,2001-11-15,2001,11,319,Autumn,bra_am,Amazonas,Brazil,South America,-2.8426,-65.4341,Tropical,Rainforest,671.9,10906.5,109.06,High,2,1,1,VIIRS NOAA-20,High,7516.9,517.82,1075.79,1081.3,145.573,28.9,15.4,40.3,SE,0.32,7,0,0,0,0.0,0
WF0000097,2001-10-02,2001,10,275,Autumn,bra_am,Amazonas,Brazil,South America,-5.8513,-65.4718,Tropical,Rainforest,637.9,4645.4,46.45,Moderate,2,1,0,Sentinel-3,High,2232.5,163.72,356.25,255.98,42.594,34.1,29.2,35.3,S,0.551,0,0,0,0,0.0,0
WF0000098,2001-09-05,2001,9,248,Autumn,bra_mt,Mato Grosso,Brazil,South America,-7.3264,-60.6485,Tropical/Cerrado,Cerrado Savanna,180.3,16346.3,163.46,High,12,1,1,VIIRS S-NPP,High,3590.5,218.76,537.39,184.61,25.039,26.9,10.6,18.0,N,0.719,0,0,0,0,0.0,0
WF0000099,2001-10-06,2001,10,279,Autumn,bra_mt,Mato Grosso,Brazil,South America,-12.2305,-56.2381,Tropical/Cerrado,Cerrado Savanna,341.3,1538.0,15.38,Moderate,1,1,1,VIIRS NOAA-20,Low,296.1,21.32,43.58,22.79,3.066,25.8,20.2,24.5,E,0.504,0,0,0,0,0.0,0
WF0000100,2001-07-06,2001,7,187,Winter,bra_mt,Mato Grosso,Brazil,South America,-9.1629,-59.7474,Tropical/Cerrado,Cerrado Savanna,117.3,2845.3,28.45,Moderate,5,1,1,MODIS Aqua,High,871.2,24.87,47.31,126.98,5.72,32.2,12.4,8.8,N,0.392,0,0,0,0,0.0,0
WF0000101,2001-08-27,2001,8,239,Winter,bra_mt,Mato Grosso,Brazil,South America,-8.799,-56.9957,Tropical/Cerrado,Cerrado Savanna,346.5,1957.6,19.58,Moderate,35,0,0,MODIS Terra,Nominal,456.3,34.42,65.59,63.83,8.186,33.3,28.3,11.5,E,0.611,0,0,0,0,0.0,0
WF0000102,2001-08-24,2001,8,236,Winter,bra_mt,Mato Grosso,Brazil,South America,-8.4495,-56.4397,Tropical/Cerrado,Cerrado Savanna,344.1,47941.2,479.41,High,12,1,0,VIIRS S-NPP,Nominal,9938.6,511.51,1016.04,784.7,158.825,26.7,32.0,31.4,S,0.751,7,1,0,0,0.0,0
WF0000103,2001-08-15,2001,8,227,Winter,bra_mt,Mato Grosso,Brazil,South America,-10.7382,-57.7493,Tropical/Cerrado,Cerrado Savanna,89.9,11282.5,112.83,High,1,1,0,VIIRS S-NPP,High,2278.1,53.06,117.36,116.56,43.328,33.1,24.5,48.0,E,0.572,0,0,0,0,0.0,0
WF0000104,2001-10-16,2001,10,289,Autumn,bra_pa,Para,Brazil,South America,-3.0347,-51.9963,Tropical,Rainforest,83.1,4586.6,45.87,Moderate,4,1,1,Sentinel-3,High,3033.3,86.5,207.51,178.64,48.827,32.3,11.7,19.1,N,0.783,0,0,0,0,0.0,0
WF0000105,2001-10-07,2001,10,280,Autumn,bra_pa,Para,Brazil,South America,-1.7419,-51.5718,Tropical,Rainforest,496.0,61167.5,611.67,Extreme,1,0,1,VIIRS NOAA-20,High,41276.9,1094.24,2677.11,2215.67,581.705,26.6,33.1,46.5,SE,0.8,5,0,1,44,0.0,0
WF0000106,2001-08-09,2001,8,221,Winter,bra_pa,Para,Brazil,South America,-6.518,-51.0475,Tropical,Rainforest,352.9,6791.9,67.92,Moderate,1,0,1,VIIRS NOAA-20,High,4012.0,298.86,560.74,406.38,47.455,33.0,22.7,50.7,NE,0.415,0,0,0,0,0.0,0
WF0000107,2001-10-05,2001,10,278,Autumn,bra_pa,Para,Brazil,South America,-2.8032,-46.4753,Tropical,Rainforest,891.5,8966.6,89.67,High,5,1,0,VIIRS NOAA-20,High,6254.0,354.24,758.7,317.99,102.012,31.7,28.2,38.5,N,0.683,86,34,1,1588,0.0,0
WF0000108,2001-09-09,2001,9,252,Autumn,bra_pa,Para,Brazil,South America,-4.9011,-54.8474,Tropical,Rainforest,1996.6,18577.7,185.78,High,5,0,0,MODIS Terra,High,10105.5,373.69,857.58,801.72,137.427,26.9,24.6,55.3,S,0.864,0,0,0,0,0.0,0
WF0000109,2001-10-07,2001,10,280,Autumn,bra_pa,Para,Brazil,South America,-1.9614,-53.0744,Tropical,Rainforest,544.3,2685.6,26.86,Moderate,13,0,0,MODIS Aqua,High,1521.9,105.12,248.31,81.64,9.058,32.9,28.8,60.0,W,0.769,0,0,0,0,0.0,0
WF0000110,2001-08-18,2001,8,230,Winter,bra_pa,Para,Brazil,South America,-4.5084,-56.4111,Tropical,Rainforest,1073.9,83825.4,838.25,Extreme,1,0,1,MODIS Terra,High,40891.9,3233.87,7845.48,4077.94,698.051,25.4,29.6,16.5,SW,0.739,15,4,1,1498,0.0,0
WF0000111,2001-08-09,2001,8,221,Winter,bra_pa,Para,Brazil,South America,-5.6694,-54.6277,Tropical,Rainforest,242.5,1390.6,13.91,Moderate,7,1,1,VIIRS S-NPP,Nominal,550.7,32.06,53.87,49.62,9.855,31.3,21.6,16.9,SW,0.878,0,0,0,0,0.0,0
WF0000112,2001-09-12,2001,9,255,Autumn,col_meta,Meta,Colombia,South America,3.6004,-72.5945,Tropical,Llanos Savanna,1842.9,3753.8,37.54,High,1,1,0,Landsat 8/9,High,1135.6,66.33,137.2,141.32,22.39,29.1,8.5,45.2,NE,0.739,1,0,0,0,0.0,0
WF0000113,2001-07-27,2001,7,208,Summer,col_meta,Meta,Colombia,South America,6.7316,-73.0655,Tropical,Llanos Savanna,166.2,106.4,1.06,Low,2,1,1,MODIS Terra,Low,33.7,2.26,5.1,1.94,0.608,29.6,7.6,22.2,NE,0.24,0,0,0,0,0.0,0
WF0000114,2001-03-22,2001,3,81,Spring,col_meta,Meta,Colombia,South America,-1.7126,-68.3788,Tropical,Llanos Savanna,711.0,155445.6,1554.46,Extreme,2,1,0,VIIRS S-NPP,High,44687.7,1942.96,3151.34,3055.99,510.173,28.0,26.4,30.3,E,0.518,18,2,1,63,0.0,0
WF0000115,2001-03-27,2001,3,86,Spring,col_meta,Meta,Colombia,South America,0.774,-71.5315,Tropical,Llanos Savanna,163.4,4685.0,46.85,Moderate,6,1,0,Sentinel-3,High,1531.8,104.54,240.92,210.33,18.13,31.4,24.5,34.5,N,0.567,0,0,0,0,0.0,0
WF0000116,2001-08-11,2001,8,223,Summer,col_meta,Meta,Colombia,South America,5.5319,-71.2238,Tropical,Llanos Savanna,463.5,1585.3,15.85,Moderate,1,1,0,Landsat 8/9,High,427.9,33.35,52.67,24.89,6.47,32.6,15.8,58.5,NW,0.666,0,0,0,0,0.0,0
WF0000117,2001-03-04,2001,3,63,Spring,col_meta,Meta,Colombia,South America,8.6432,-72.5058,Tropical,Llanos Savanna,4898.8,23351.5,233.51,Extreme,7,1,0,MODIS Aqua,Nominal,9084.8,361.12,757.05,1276.97,143.027,32.9,33.1,34.4,SE,0.23,4,1,1,8737,0.0,0
WF0000118,2001-08-17,2001,8,229,Winter,bol_beni,Beni,Bolivia,South America,-16.2872,-64.7746,Tropical,Savanna/Forest,440.7,54059.7,540.6,Extreme,6,0,1,MODIS Terra,Low,13208.6,675.79,1529.39,825.01,233.715,29.8,34.9,14.1,W,0.582,155,60,1,26,0.0,0
WF0000119,2001-10-16,2001,10,289,Autumn,bol_beni,Beni,Bolivia,South America,-19.9918,-62.6407,Tropical,Savanna/Forest,463.1,4789.5,47.9,Moderate,15,0,1,VIIRS S-NPP,High,1097.9,79.25,192.43,59.62,17.419,29.1,14.1,23.5,S,0.689,0,0,0,0,0.0,0
WF0000120,2001-07-17,2001,7,198,Winter,bol_beni,Beni,Bolivia,South America,-13.646,-69.9232,Tropical,Savanna/Forest,343.1,5929.0,59.29,Moderate,5,1,0,VIIRS S-NPP,High,1426.4,110.51,170.03,118.33,20.11,34.2,18.8,47.1,SE,0.444,0,0,0,0,0.0,0
WF0000121,2001-06-04,2001,6,155,Summer,sib_kras,Krasnoyarsk,Russia,Asia,61.1759,94.8875,Boreal,Taiga,248.5,120.9,1.21,Moderate,11,1,1,MODIS Terra,High,53.8,1.74,2.89,7.59,0.662,24.6,25.3,32.4,SE,0.432,0,0,0,0,0.0,0
WF0000122,2001-08-06,2001,8,218,Summer,sib_yak,Yakutia,Russia,Asia,64.6244,128.2492,Subarctic,Taiga/Tundra,118.2,449.6,4.5,Low,7,0,1,VIIRS S-NPP,High,204.8,14.07,32.73,12.38,3.313,22.9,24.8,11.2,NE,0.441,0,0,0,0,0.0,0
WF0000123,2001-07-13,2001,7,194,Summer,sib_yak,Yakutia,Russia,Asia,62.9774,131.9019,Subarctic,Taiga/Tundra,1251.0,16104.4,161.04,High,2,1,1,MODIS Terra,Low,5280.2,351.04,647.78,505.18,41.717,34.1,12.3,22.1,NW,0.763,0,0,0,0,0.0,0
WF0000124,2001-07-24,2001,7,205,Summer,sib_yak,Yakutia,Russia,Asia,59.6091,128.6758,Subarctic,Taiga/Tundra,107.1,1848.5,18.48,Moderate,5,0,1,MODIS Terra,Nominal,917.1,41.75,65.22,123.61,8.166,23.0,25.9,36.3,SW,0.696,0,0,0,0,0.0,0
WF0000125,2001-08-05,2001,8,217,Summer,sib_yak,Yakutia,Russia,Asia,62.7545,126.8367,Subarctic,Taiga/Tundra,42.0,1913.6,19.14,Moderate,3,1,0,VIIRS S-NPP,High,1076.3,43.42,72.44,85.04,13.131,34.8,21.5,28.7,NW,0.641,0,0,0,0,0.0,0
WF0000126,2001-08-07,2001,8,219,Summer,sib_yak,Yakutia,Russia,Asia,62.6347,131.7823,Subarctic,Taiga/Tundra,939.5,2734.0,27.34,High,7,1,0,MODIS Terra,Nominal,1261.8,61.81,148.94,63.31,19.794,24.9,25.3,17.1,S,0.659,5,1,0,0,0.0,0
WF0000127,2001-07-27,2001,7,208,Summer,sib_yak,Yakutia,Russia,Asia,62.2739,128.768,Subarctic,Taiga/Tundra,149.0,1183.9,11.84,Moderate,25,1,1,VIIRS NOAA-20,High,576.3,43.65,71.5,85.59,10.337,30.9,19.6,30.7,SE,0.324,0,0,0,0,0.0,0
WF0000128,2001-07-19,2001,7,200,Summer,sib_yak,Yakutia,Russia,Asia,60.712,128.1325,Subarctic,Taiga/Tundra,878.2,17782.5,177.82,High,7,1,1,VIIRS S-NPP,High,6430.7,134.24,332.23,577.19,81.699,24.1,30.8,46.0,SW,0.643,0,0,0,0,0.0,0
WF0000129,2001-08-07,2001,8,219,Summer,sib_irkut,Irkutsk,Russia,Asia,55.3815,106.2521,Continental,Taiga,41.3,329.1,3.29,Low,19,1,1,Sentinel-3,Nominal,132.0,8.57,15.95,14.58,1.862,28.4,33.6,15.2,NE,0.391,0,0,0,0,0.0,0
WF0000130,2001-07-09,2001,7,190,Summer,sib_irkut,Irkutsk,Russia,Asia,56.0523,102.35,Continental,Taiga,63.6,5114.2,51.14,Moderate,55,1,1,VIIRS NOAA-20,High,2621.1,157.14,390.03,230.15,47.068,31.2,17.3,57.5,E,0.71,0,0,0,0,0.0,0
WF0000131,2001-08-08,2001,8,220,Summer,sib_irkut,Irkutsk,Russia,Asia,53.6296,104.8796,Continental,Taiga,119.1,65.1,0.65,Low,46,1,0,VIIRS NOAA-20,High,22.0,0.62,0.98,1.51,0.216,26.4,15.8,54.1,S,0.754,0,0,0,0,0.0,0
WF0000132,2001-06-06,2001,6,157,Summer,sib_irkut,Irkutsk,Russia,Asia,54.7952,107.1858,Continental,Taiga,79.9,3119.6,31.2,Moderate,12,0,0,VIIRS S-NPP,High,1062.1,39.34,96.9,77.74,15.371,33.0,30.4,14.2,N,0.629,0,0,0,0,0.0,0
WF0000133,2001-07-20,2001,7,201,Summer,sib_irkut,Irkutsk,Russia,Asia,54.7424,99.0942,Continental,Taiga,163.8,2907.1,29.07,Moderate,5,1,1,VIIRS S-NPP,Nominal,1579.9,103.48,205.87,92.19,25.731,25.3,19.9,10.6,SE,0.457,0,0,0,0,0.0,0
WF0000134,2001-04-11,2001,4,101,Spring,ind_od,Odisha,India,Asia,20.6941,84.0445,Tropical,Dry Deciduous,614.8,933.1,9.33,Moderate,10,1,1,VIIRS S-NPP,High,351.5,18.55,45.73,29.5,6.013,30.8,11.2,52.4,W,0.542,0,0,0,0,0.0,0
WF0000135,2001-05-22,2001,5,142,Spring,ind_od,Odisha,India,Asia,19.11,85.2398,Tropical,Dry Deciduous,2144.0,135137.8,1351.38,Extreme,11,1,1,VIIRS S-NPP,Nominal,48632.8,2758.18,4739.9,5075.94,921.048,21.4,32.3,27.7,SW,0.422,13,4,1,141,0.0,0
WF0000136,2001-05-19,2001,5,139,Spring,ind_od,Odisha,India,Asia,22.4191,82.8462,Tropical,Dry Deciduous,24.8,638.4,6.38,Low,1,0,0,MODIS Aqua,Nominal,214.3,14.56,30.83,21.86,3.103,31.2,6.8,16.9,N,0.613,0,0,0,0,0.0,0
WF0000137,2001-05-20,2001,5,140,Spring,ind_od,Odisha,India,Asia,20.5678,85.3709,Tropical,Dry Deciduous,375.9,14990.5,149.91,High,2,1,0,VIIRS S-NPP,High,4841.7,191.27,360.65,615.65,52.505,29.0,27.7,39.5,NW,0.311,0,0,0,0,0.0,0
WF0000138,2001-04-15,2001,4,105,Spring,ind_od,Odisha,India,Asia,18.5957,86.404,Tropical,Dry Deciduous,361.6,21695.6,216.96,High,1,1,1,VIIRS S-NPP,High,7081.8,406.03,621.88,536.58,95.662,25.5,6.3,59.9,S,0.507,7,2,0,0,0.0,0
WF0000139,2001-04-19,2001,4,109,Spring,ind_od,Odisha,India,Asia,21.7902,84.1832,Tropical,Dry Deciduous,283.9,3850.7,38.51,Moderate,4,1,0,VIIRS NOAA-20,High,1245.4,98.69,184.72,159.65,20.227,28.1,32.9,26.8,E,0.221,0,0,0,0,0.0,0
WF0000140,2001-04-19,2001,4,109,Spring,ind_od,Odisha,India,Asia,21.7139,84.8598,Tropical,Dry Deciduous,320.2,1561.5,15.62,Moderate,3,1,1,MODIS Aqua,Nominal,477.2,23.45,55.94,61.0,2.648,31.8,32.8,49.5,NW,0.394,0,0,0,0,0.0,0
WF0000141,2001-04-18,2001,4,108,Spring,ind_od,Odisha,India,Asia,22.8591,83.8399,Tropical,Dry Deciduous,933.9,17317.3,173.17,High,3,1,1,VIIRS NOAA-20,High,6361.1,408.91,952.93,915.61,37.75,20.5,26.1,51.9,S,0.323,0,0,0,0,0.0,0
WF0000142,2001-05-22,2001,5,142,Spring,ind_chh,Chhattisgarh,India,Asia,17.1023,81.3614,Tropical,Sal Forest,173.2,525.5,5.25,Low,6,1,1,VIIRS S-NPP,High,115.3,3.05,5.1,14.03,0.918,33.5,15.8,52.5,W,0.258,0,0,0,0,0.0,0
WF0000143,2001-04-21,2001,4,111,Spring,ind_chh,Chhattisgarh,India,Asia,18.9334,81.9266,Tropical,Sal Forest,107.0,1721.7,17.22,Moderate,1,1,1,VIIRS NOAA-20,Nominal,454.0,29.78,62.62,23.34,3.44,24.7,5.4,55.6,NE,0.616,0,0,0,0,0.0,0
WF0000144,2001-03-22,2001,3,81,Spring,ind_chh,Chhattisgarh,India,Asia,18.3281,80.1633,Tropical,Sal Forest,96.3,2225.3,22.25,Moderate,4,1,1,Sentinel-3,High,736.7,35.67,84.2,94.34,11.779,27.6,5.6,49.7,NE,0.579,0,0,0,0,0.0,0
WF0000145,2001-04-09,2001,4,99,Spring,ind_chh,Chhattisgarh,India,Asia,24.1078,81.47,Tropical,Sal Forest,244.3,17089.6,170.9,High,11,0,1,VIIRS NOAA-20,High,5901.4,446.52,789.12,366.32,106.586,25.2,15.8,32.9,NE,0.305,0,0,0,0,0.0,0
WF0000146,2001-03-27,2001,3,86,Spring,ind_chh,Chhattisgarh,India,Asia,22.0735,83.4347,Tropical,Sal Forest,705.0,4585.7,45.86,Moderate,7,1,1,MODIS Terra,High,1024.5,40.66,95.6,110.82,12.053,28.2,20.4,15.5,SW,0.412,0,0,0,0,0.0,0
WF0000147,2001-03-11,2001,3,70,Spring,ind_chh,Chhattisgarh,India,Asia,23.5843,83.592,Tropical,Sal Forest,530.6,44126.3,441.26,High,2,1,1,VIIRS NOAA-20,Nominal,9859.3,429.47,1033.49,872.05,151.056,26.9,27.9,35.7,SE,0.564,43,17,0,0,0.0,0
WF0000148,2001-08-24,2001,8,236,Summer,idn_kal,Kalimantan,Indonesia,Asia,1.04,111.733,Tropical,Peat/Rainforest,381.0,7077.5,70.78,Moderate,43,0,0,VIIRS NOAA-20,High,2543.9,125.41,264.95,158.03,35.811,21.1,24.6,52.9,E,0.645,0,0,0,0,0.0,0
WF0000149,2001-09-07,2001,9,250,Autumn,idn_kal,Kalimantan,Indonesia,Asia,1.2049,114.3958,Tropical,Peat/Rainforest,3288.0,331625.9,3316.26,Extreme,56,1,1,VIIRS NOAA-20,High,69939.7,5113.22,12419.36,5328.85,815.097,23.0,17.7,27.3,SE,0.364,0,0,1,27,0.0,0
WF0000150,2001-09-03,2001,9,246,Autumn,idn_kal,Kalimantan,Indonesia,Asia,1.5146,115.9288,Tropical,Peat/Rainforest,663.7,14303.5,143.03,High,4,1,1,VIIRS S-NPP,Nominal,3944.5,229.37,448.04,456.97,43.612,21.7,25.5,21.8,NE,0.596,40,10,0,0,0.0,0
WF0000151,2001-09-08,2001,9,251,Autumn,idn_kal,Kalimantan,Indonesia,Asia,2.1688,112.4714,Tropical,Peat/Rainforest,69.4,2153.6,21.54,Moderate,4,1,1,VIIRS NOAA-20,High,592.2,42.57,77.78,52.36,4.342,26.7,26.3,55.1,S,0.588,0,0,0,0,0.0,0
WF0000152,2001-09-12,2001,9,255,Autumn,idn_kal,Kalimantan,Indonesia,Asia,0.174,112.2449,Tropical,Peat/Rainforest,701.9,3068.7,30.69,Moderate,12,1,1,VIIRS S-NPP,Nominal,913.8,40.93,88.57,82.39,10.536,21.8,18.1,54.8,N,0.711,0,0,0,0,0.0,0
WF0000153,2001-07-15,2001,7,196,Summer,idn_kal,Kalimantan,Indonesia,Asia,1.4037,114.9528,Tropical,Peat/Rainforest,31.8,253.8,2.54,Low,1,1,1,Landsat 8/9,High,86.6,4.15,7.99,8.22,0.921,23.5,28.1,46.4,S,0.591,0,0,0,0,0.0,0
WF0000154,2001-09-05,2001,9,248,Autumn,idn_sum,Sumatra,Indonesia,Asia,4.195,104.1174,Tropical,Peat/Rainforest,1032.6,34320.1,343.2,High,1,1,0,MODIS Terra,High,12273.2,954.11,1562.07,1541.01,115.255,33.6,8.6,22.4,W,0.407,21,2,0,0,0.0,0
WF0000155,2001-10-13,2001,10,286,Autumn,idn_sum,Sumatra,Indonesia,Asia,-3.2805,104.6005,Tropical,Peat/Rainforest,591.6,184310.7,1843.11,Extreme,11,1,1,VIIRS NOAA-20,High,50133.8,3923.17,9183.68,6919.18,422.576,20.8,9.8,35.6,SE,0.455,35,9,1,2325,0.0,0
WF0000156,2001-09-25,2001,9,268,Autumn,idn_sum,Sumatra,Indonesia,Asia,0.8374,100.0344,Tropical,Peat/Rainforest,19.7,4725.8,47.26,Moderate,2,1,1,Sentinel-3,High,1445.7,106.33,260.12,189.47,15.487,32.1,15.5,29.5,N,0.86,0,0,0,0,0.0,0
WF0000157,2001-10-26,2001,10,299,Autumn,idn_sum,Sumatra,Indonesia,Asia,1.0949,100.6118,Tropical,Peat/Rainforest,948.8,20895.8,208.96,High,9,1,1,VIIRS NOAA-20,Low,5939.0,215.77,356.39,372.56,94.517,24.1,21.2,38.0,W,0.781,0,0,0,0,0.0,0
WF0000158,2001-10-24,2001,10,297,Autumn,idn_sum,Sumatra,Indonesia,Asia,-1.6894,101.19,Tropical,Peat/Rainforest,292.1,18118.0,181.18,High,1,1,0,MODIS Aqua,High,5931.5,259.32,618.92,692.53,69.816,26.2,13.7,36.8,SE,0.475,2,0,0,0,0.0,0
WF0000159,2001-10-21,2001,10,294,Autumn,idn_sum,Sumatra,Indonesia,Asia,1.3651,101.8763,Tropical,Peat/Rainforest,56.2,1092.7,10.93,Moderate,5,1,1,VIIRS NOAA-20,High,289.0,13.09,24.87,27.08,3.662,31.3,14.8,40.7,W,0.769,0,0,0,0,0.0,0
WF0000160,2001-09-16,2001,9,259,Autumn,grc_att,Attica,Greece,Europe,39.7054,27.8078,Mediterranean,Maquis/Pine,504.6,719.5,7.2,Moderate,1,1,0,MODIS Aqua,High,179.2,9.07,14.83,11.63,1.564,29.5,17.8,13.0,W,0.9,0,0,0,0,0.0,0
WF0000161,2001-08-04,2001,8,216,Summer,grc_att,Attica,Greece,Europe,38.1608,24.0092,Mediterranean,Maquis/Pine,711.8,20696.6,206.97,High,3,1,1,VIIRS S-NPP,High,5076.0,314.44,730.91,601.22,33.687,41.6,23.5,29.7,SE,0.402,5,1,0,0,0.0,0
WF0000162,2001-07-04,2001,7,185,Summer,grc_att,Attica,Greece,Europe,41.5124,19.6484,Mediterranean,Maquis/Pine,646.4,6508.0,65.08,Moderate,9,0,0,VIIRS S-NPP,Nominal,2308.7,49.41,75.25,198.62,36.574,35.1,19.6,41.0,E,0.621,0,0,0,0,0.0,0
WF0000163,2001-08-02,2001,8,214,Summer,grc_att,Attica,Greece,Europe,40.2453,23.421,Mediterranean,Maquis/Pine,1814.0,10621.5,106.22,High,2,0,0,VIIRS NOAA-20,High,2675.0,159.28,242.32,136.99,45.525,35.9,22.5,20.2,S,0.44,0,0,0,0,0.0,0
WF0000164,2001-07-21,2001,7,202,Summer,grc_att,Attica,Greece,Europe,41.0613,19.3326,Mediterranean,Maquis/Pine,224.5,27027.6,270.28,High,4,1,0,VIIRS S-NPP,Nominal,7383.2,537.48,897.07,705.63,69.542,43.1,19.8,28.8,E,0.579,0,0,0,0,0.0,0
WF0000165,2001-08-04,2001,8,216,Summer,grc_att,Attica,Greece,Europe,35.1632,20.9933,Mediterranean,Maquis/Pine,334.8,3033.0,30.33,Moderate,18,0,0,Sentinel-3,High,810.8,60.59,118.35,57.38,13.239,27.8,20.9,22.3,E,0.612,0,0,0,0,0.0,0
WF0000166,2001-08-08,2001,8,220,Summer,grc_att,Attica,Greece,Europe,38.225,19.626,Mediterranean,Maquis/Pine,336.6,23248.6,232.49,High,3,1,1,VIIRS S-NPP,High,6746.5,408.06,865.56,731.14,60.217,20.5,23.2,47.4,S,0.862,0,0,0,0,0.0,0
WF0000167,2001-08-18,2001,8,230,Summer,esp_and,Andalusia,Spain,Europe,35.3493,-8.159,Mediterranean,Scrubland,456.0,15319.8,153.2,High,3,0,1,VIIRS NOAA-20,High,3840.6,83.48,185.08,464.26,46.634,25.5,5.3,33.3,NW,0.655,6,2,0,0,0.0,0
WF0000168,2001-07-10,2001,7,191,Summer,esp_and,Andalusia,Spain,Europe,38.933,-6.4863,Mediterranean,Scrubland,2407.5,25664.1,256.64,Extreme,16,1,1,MODIS Aqua,Nominal,5526.1,295.99,553.81,800.57,91.357,22.7,7.0,8.0,N,0.551,1,0,1,9884,0.0,0
WF0000169,2001-08-23,2001,8,235,Summer,esp_and,Andalusia,Spain,Europe,39.4771,-6.8777,Mediterranean,Scrubland,447.3,4527.5,45.27,Moderate,4,1,1,VIIRS S-NPP,Nominal,1052.0,24.89,43.18,154.93,8.195,31.5,15.4,9.1,W,0.758,0,0,0,0,0.0,0
WF0000170,2001-09-10,2001,9,253,Autumn,esp_and,Andalusia,Spain,Europe,36.8321,-6.9959,Mediterranean,Scrubland,127.7,32702.3,327.02,High,44,1,0,VIIRS NOAA-20,Nominal,11196.0,868.45,2092.32,1473.14,122.761,24.6,20.4,56.9,E,0.736,1,0,0,0,0.0,0
WF0000171,2001-08-07,2001,8,219,Summer,esp_and,Andalusia,Spain,Europe,41.5589,-8.4498,Mediterranean,Scrubland,1030.0,22323.1,223.23,High,1,1,0,MODIS Terra,High,5647.5,187.59,333.62,418.48,30.626,21.6,29.4,48.1,S,0.506,4,0,0,0,0.0,0
