city,iso_alpha3,latitude,longitude,continent,who_region,wb_income_group,year,data_days,temp_mean_c,temp_max_c,temp_min_c,temp_std_c,temp_range_mean_c,temp_seasonal_amp,temp_yoy_change,temp_5yr_mean,temp_anomaly,days_above_35c,days_above_40c,days_below_0c,days_below_minus10c,heat_stress_index,cold_stress_index,drought_stress_days,ideal_climate_days,precip_total_mm,precip_mean_mm,precip_max_day_mm,precip_std_mm,precip_yoy_change,days_heavy_rain,days_moderate_rain,days_dry,rh_mean_pct,rh_max_pct,dewpoint_mean_c,humidity_stress_days,wind_mean_ms,wind_max_ms,wind_std_ms,high_wind_days,wind_power_density,solar_total_mj,solar_mean_mj,solar_clear_mean_mj,solar_clearness_idx,solar_peak_days,solar_annual_kwh_m2,pressure_mean_kpa,pressure_std_kpa,climate_volatility,gdp_per_capita_usd,population,urban_pop_pct,energy_use_kg_oil_eq
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,1996,366.0,24.23658469945355,35.75,12.64,1.5024296586222325,9.300300546448085,4.052139784946231,0.023,24.1536,0.083,1.0,0.0,0.0,0.0,0.0,0.0,75.0,112.0,1855.2599999999998,5.069016393442622,45.94,6.605944862244773,-239.26,12.0,146.0,126.0,77.49256830601092,95.57,19.459863387978142,213.0,2.3168852459016396,4.44,0.6354436465110888,0.0,7.6176,1967.4945,5.375668032786885,6.430662021857923,,0.0,546.57,96.44669398907105,0.1584349806294603,0.3933,1632.72469370276,113754779.0,39.9503563748504,268.073571237971
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,1997,365.0,24.285013698630138,35.69,13.06,1.3286233114235146,9.40882191780822,3.198709677419359,0.0484,24.2019,0.0831,2.0,0.0,0.0,0.0,0.0,0.0,82.0,106.0,1606.33,4.400904109589041,29.28,5.5014775741632835,-248.93,7.0,122.0,124.0,75.44465753424657,93.82,18.867205479452057,222.0,2.2998904109589042,4.54,0.769392502642236,0.0,7.4512,1959.9162000000001,5.369633424657534,6.449936712328766,,0.0,544.46,96.51504109589042,0.1303073752431222,0.2891,1720.27540949396,116754792.0,40.7720171281134,278.489226833014
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,1998,365.0,24.903999999999996,39.58,11.54,1.8514598932366155,9.977205479452056,4.853451612903225,0.619,24.3242,0.5798,32.0,0.0,0.0,0.0,0.0,0.0,134.0,106.0,1609.4899999999998,4.409561643835616,27.19,5.618419356994658,3.16,6.0,135.0,155.0,73.50742465753424,95.75,18.87446575342466,190.0,2.4435890410958905,4.39,0.7307210768735665,0.0,8.937,1957.6608,5.363454246575343,6.417975342465753,,0.0,543.84,96.48158904109589,0.13977295518250912,0.4016,1822.46998452473,119846254.0,41.6009143497997,269.365010804453
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,1999,365.0,25.967150684931507,39.5,12.33,1.6557212139187818,11.306630136986303,4.3283010752688185,1.0632,24.7213,1.2459,87.0,0.0,0.0,0.0,0.0,0.0,125.0,106.0,528.3,1.4473972602739724,12.0,2.06873284156575,-1081.19,0.0,30.0,131.0,65.61202739726028,89.68,17.580328767123287,73.0,2.4256164383561645,5.99,0.6791081463613236,0.0,8.7412,1980.4486000000002,5.425886575342466,6.493003835616439,,0.0,550.17,96.40498630136989,0.15728050230476323,0.127,480.669363941805,123047320.0,42.4365697715547,272.180386890724
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,2000,366.0,25.542814207650277,40.99,11.84,2.6938482945184163,10.91896174863388,7.991612903225807,-0.4243,24.9871,0.5557,110.0,7.0,0.0,0.0,0.0,0.0,107.0,52.0,1947.9900000000002,5.322377049180329,55.03,8.969253879564041,1419.69,25.0,114.0,139.0,64.71989071038251,94.51,15.80434426229508,159.0,2.5251639344262298,7.54,0.9087419275350367,0.0,9.8622,1983.1734000000001,5.418506557377049,6.413805464480874,,0.0,550.93,96.42021857923498,0.1914957885273966,0.9103,547.318298903379,126382494.0,43.2785051250243,274.074132064522
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,2001,365.0,24.571589041095887,36.97,11.94,1.671312143556151,10.782958904109588,5.465483870967741,-0.9712,25.0541,-0.4825,25.0,0.0,0.0,0.0,0.0,0.0,121.0,135.0,992.62,2.7195068493150685,26.84,4.4313105220631295,-955.37,7.0,58.0,143.0,71.24668493150685,91.64,17.853890410958904,187.0,2.3453150684931505,4.1,0.678439727349411,0.0,7.9015,2018.8028999999997,5.530966849315067,6.55366,0.5650958904109589,0.0,560.82,96.49268493150686,0.1532609708451719,0.2896,566.428231812933,129862595.0,44.1262421418539,283.010546626806
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,2002,365.0,25.398876712328768,41.16,12.76,1.8104319497425205,10.60082191780822,5.016451612903225,0.8273,25.2769,0.122,62.0,2.0,0.0,0.0,0.0,0.0,128.0,48.0,1308.7600000000002,3.585643835616439,26.84,4.885830480909372,316.14,8.0,110.0,135.0,68.71490410958904,92.53,17.41917808219178,194.0,2.373780821917808,6.34,0.815091147174731,0.0,8.1927,1988.6207,5.448275890410959,6.47452794520548,0.5560273972602741,0.0,552.44,96.48978082191782,0.18128041590759408,0.3351,712.164852077686,133471989.0,44.9793025536893,283.767136886797
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,2003,365.0,25.611041095890418,41.06,13.59,1.611349516644357,10.685342465753424,4.251612903225805,0.2122,25.4183,0.1927,62.0,2.0,0.0,0.0,0.0,0.0,128.0,65.0,1083.4,2.968219178082192,34.8,4.475352998068806,-225.36,3.0,77.0,133.0,69.17002739726027,92.96,18.008191780821917,175.0,2.2777808219178084,4.43,0.665980031516294,0.0,7.2384,1988.3004,5.447398356164384,6.451609041095891,0.5563835616438356,0.0,552.35,96.47671232876712,0.14613570761416145,0.271,763.388745367223,137202644.0,45.8372080921761,296.852571416246
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,2004,366.0,26.219480874316936,41.94,16.74,1.824911483209806,11.108551912568306,5.552258064516128,0.6084,25.4688,0.7507,124.0,6.0,0.0,0.0,1.0,0.0,145.0,29.0,787.3199999999999,2.1511475409836063,25.41,3.201427386288633,-296.08,1.0,49.0,147.0,64.0381693989071,92.88,16.378579234972676,166.0,2.3896994535519127,5.1,0.7433955176927881,0.0,8.3586,1953.6141,5.33774344262295,6.432992076502731,0.5452732240437158,0.0,542.71,96.4592349726776,0.17130430979512135,0.2146,962.48104194733,141057045.0,46.6994804889599,286.383177568012
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,2005,365.0,26.686575342465748,42.2,14.6,2.1240836545127757,11.21019178082192,4.80261904761905,0.4671,25.6975,0.9891,118.0,13.0,0.0,0.0,3.0,0.0,145.0,47.0,852.0699999999999,2.3344383561643833,34.44,4.172527895423258,64.75,2.0,53.0,149.0,64.34260273972602,91.15,17.443726027397258,108.0,2.3986027397260274,6.92,0.861595739383814,0.0,8.4524,1917.4856000000002,5.253385205479453,6.388070410958904,0.5368219178082192,0.0,532.68,96.42961643835616,0.1724336653899329,0.3201,1211.37703504386,145017253.0,47.5656414756863,305.406217610864
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,2006,365.0,26.064739726027394,42.54,13.23,2.3487552819268007,10.755917808219177,6.548709677419357,-0.6218,25.9961,0.0686,89.0,5.0,0.0,0.0,0.0,0.0,125.0,64.0,1079.51,2.9575616438356165,58.78,5.569892015116928,227.44,6.0,68.0,127.0,66.89202739726028,95.37,17.874027397260274,133.0,2.30158904109589,4.96,0.6392841943910811,0.0,7.4677,1929.179,5.285421917808219,6.421063835616439,0.5393150684931507,0.0,535.93,96.43747945205477,0.17697923991908288,0.4834,1599.53891556365,149077334.0,48.424271994461,287.970022263625
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,2007,365.0,25.310082191780822,39.75,12.2,2.2275158005225455,10.39758904109589,6.818387096774192,-0.7547,25.9784,-0.6683,69.0,0.0,0.0,0.0,0.0,0.0,102.0,42.0,1649.3199999999997,4.518684931506849,59.64,6.868678986027553,569.81,12.0,109.0,115.0,69.25775342465754,94.53,17.60608219178082,178.0,2.39,5.57,0.8468334683259293,0.0,8.3618,1921.0362,5.263112876712329,6.429620000000001,0.5377534246575342,0.0,533.66,96.44660273972603,0.16164663840228485,0.5815,1815.52697545827,153267261.0,49.2357987173198,281.735044345631
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,2008,366.0,24.71229508196721,37.7,12.29,1.6632082153123826,10.297704918032787,4.894634408602151,-0.5978,25.7986,-1.0863,17.0,0.0,0.0,0.0,0.0,0.0,114.0,123.0,1399.17,3.8228688524590164,46.84,6.306314445389085,-250.15,9.0,93.0,139.0,72.88286885245903,94.01,18.664043715846997,156.0,2.3613387978142075,5.13,0.7467541525519757,0.0,8.0646,1949.7627,5.327220491803279,6.451357377049182,0.5440710382513662,0.0,541.64,96.43120218579233,0.15294972795948492,0.4079,2154.10543545364,157595014.0,50.0505212312351,287.532726671296
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,2009,365.0,25.223999999999997,38.23,13.34,1.4720251804463569,9.87345205479452,4.191612903225803,0.5117,25.5995,-0.3755,36.0,0.0,0.0,0.0,0.0,0.0,109.0,98.0,1340.95,3.6738356164383563,34.94,4.9920452188866635,-58.22,7.0,97.0,115.0,73.47676712328767,92.97,19.1193698630137,198.0,2.1671232876712327,3.9,0.5918932174913297,0.0,6.2339,1929.0674,5.285116164383561,6.434579452054795,0.54,0.0,535.89,96.4552876712329,0.1661646773082248,0.2802,1820.48633854782,162049464.0,50.86453484762,260.777838499638
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,2010,365.0,25.33909589041096,39.29,12.46,1.903033294191603,9.791397260273973,5.278709677419354,0.1151,25.33,0.0091,49.0,0.0,0.0,0.0,0.0,0.0,76.0,77.0,1421.61,3.894821917808219,40.42,5.421610936499509,80.66,4.0,102.0,87.0,72.75939726027397,94.18,18.95049315068493,185.0,2.291917808219178,4.45,0.6125654428690708,0.0,7.374,1897.7089,5.199202465753425,6.4679230136986305,0.5322739726027398,0.0,527.18,96.45232876712329,0.1416224720242769,0.3917,2202.25672957344,166642886.0,51.6778188255446,335.074608295017
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,2011,365.0,24.935150684931507,38.08,11.99,1.7036906582768498,10.497150684931507,4.776451612903227,-0.4039,25.1041,-0.1689,29.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,1117.44,3.0614794520547948,36.87,4.516467245163752,-304.17,5.0,87.0,126.0,71.21594520547946,94.87,18.310383561643835,168.0,2.3080821917808216,5.06,0.73987572748878,0.0,7.5311,1939.1053000000002,5.312617260273973,6.453618082191781,0.5429041095890411,0.0,538.68,96.42983561643835,0.16186575411234502,0.2967,2418.41316975875,171379598.0,52.490352424079,376.552072943772
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,2012,366.0,25.223852459016395,39.81,13.33,2.066099937930033,9.919617486338797,6.087741935483869,0.2887,25.0869,0.137,59.0,0.0,0.0,0.0,0.0,0.0,115.0,72.0,1576.6000000000001,4.307650273224044,32.46,5.751052787297962,459.16,8.0,120.0,135.0,71.14101092896175,94.42,18.259999999999998,179.0,2.353879781420765,4.66,0.7097572239961681,0.0,7.9884,1870.3006999999998,5.1101112021857915,6.4212647540983605,0.5226502732240438,0.0,519.57,96.48008196721311,0.16656149911968296,0.4531,2633.19734671361,176200625.0,53.302114902293,357.338084625584
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,2013,365.0,25.436301369863017,38.2,13.42,1.5293345055303658,9.911205479452056,3.4131827956989262,0.2124,25.2317,0.2046,31.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,810.73,2.221178082191781,14.7,2.8303518756821817,-765.87,0.0,48.0,95.0,72.91958904109589,92.83,19.242794520547942,158.0,2.228082191780822,4.96,0.6727809628662087,0.0,6.7749,1906.6966,5.223826301369863,6.491810958904108,0.5344383561643835,0.0,529.68,96.49205479452054,0.14141124370591912,0.1637,2872.79083379398,181049443.0,54.1130855192568,351.718781805646
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,2014,365.0,26.168301369863016,40.62,15.63,1.8179818744255603,10.284712328767123,5.123997695852534,0.732,25.4205,0.7478,80.0,1.0,0.0,0.0,0.0,0.0,98.0,43.0,1073.01,2.939753424657534,27.64,4.377014097711023,262.28,3.0,77.0,99.0,67.00189041095891,93.73,17.818849315068494,162.0,2.2698630136986298,4.94,0.6813518663646446,0.0,7.1632,1901.9058,5.210700821917809,6.4837,0.5328493150684932,0.0,528.35,96.4972328767123,0.1576519431529107,0.2929,3088.72131316169,185896915.0,54.9232435340404,349.237811590683
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,2015,365.0,26.40320547945206,40.28,12.26,2.2517236069659377,11.366246575342467,5.157838709677417,0.2349,25.6334,0.7698,108.0,1.0,0.0,0.0,0.0,0.0,153.0,45.0,832.35,2.2804109589041097,44.69,4.596245911502171,-240.66,6.0,42.0,153.0,61.73342465753425,92.86,16.363123287671236,130.0,2.5442191780821917,6.52,0.8951577650651673,0.0,10.0872,1910.0418,5.232991232876712,6.409352054794519,0.5348767123287671,0.0,530.61,96.53375342465755,0.1544909916664937,0.3777,2585.73360671797,190671878.0,55.7325682057138,320.318542380023
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,2016,366.0,26.017650273224042,40.78,14.83,2.289104735711043,10.441775956284154,6.103225806451611,-0.3856,25.8499,0.1678,92.0,1.0,0.0,0.0,2.0,0.0,144.0,61.0,1467.3799999999999,4.0092349726775955,70.27,6.8504252014402045,635.03,9.0,114.0,146.0,67.1385519125683,94.09,17.581994535519122,161.0,2.3906830601092897,5.37,0.7776908729015959,0.0,8.369,1928.4341,5.268945628415301,6.419901092896175,0.5386338797814209,0.0,535.72,96.52284153005465,0.15343951384019536,0.5804,2070.4127339595,195443700.0,56.541038793347,331.486140542982
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,2017,365.0,25.800027397260276,40.46,14.6,1.814254682836008,10.457232876712329,5.325806451612902,-0.2176,25.9651,-0.1651,57.0,2.0,0.0,0.0,0.0,0.0,167.0,88.0,1190.8600000000001,3.2626301369863016,45.69,6.252793414223544,-276.52,15.0,70.0,170.0,68.01761643835617,94.02,18.030356164383562,153.0,2.249972602739726,4.66,0.6717254715562291,0.0,6.9765,1944.5596999999998,5.327560821917808,6.418295616438355,0.5434794520547945,0.0,540.2,96.48479452054794,0.15035406554143493,0.4233,1876.34027111773,200254579.0,57.3486345560101,316.730326522651
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,2018,365.0,25.91309589041096,38.85,12.82,1.9283012235933559,10.532876712328767,5.260967741935481,0.1131,26.0605,-0.1474,65.0,0.0,0.0,0.0,0.0,0.0,154.0,48.0,1015.46,2.782082191780822,79.7,6.527426250427066,-175.4,6.0,59.0,154.0,67.69531506849316,94.32,17.994931506849316,155.0,2.379972602739726,4.81,0.697362574050894,0.0,8.257,1903.192,5.214224657534246,6.470892602739727,0.5335616438356164,0.0,528.71,96.48013698630137,0.15820848977897967,0.4677,2057.87944554011,204938755.0,58.1553347527729,300.45746967174
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,2019,365.0,26.23060273972603,41.78,13.75,2.4210523932066836,10.380520547945206,7.264473118279568,0.3175,26.0729,0.1577,96.0,7.0,0.0,0.0,0.0,0.0,147.0,55.0,1302.2,3.5676712328767124,59.11,7.440397846311419,286.74,11.0,70.0,147.0,67.06230136986301,94.41,18.064904109589044,145.0,2.349452054794521,4.22,0.6163894569729998,0.0,7.9434,1883.6999999999998,5.160821917808219,6.535270684931508,0.5283561643835617,0.0,523.29,96.49690410958902,0.1524290651439132,0.6615,3189.81286498516,209485641.0,58.9611186427056,331.04474710561
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,2020,366.0,25.33207650273224,39.0,12.62,1.7467063501296807,10.462021857923498,4.936451612903223,-0.8985,25.8587,-0.5266,45.0,0.0,0.0,0.0,0.0,0.0,147.0,88.0,1389.9099999999999,3.7975683060109287,41.1,6.3552279279243375,87.71,15.0,92.0,149.0,70.05625683060109,93.49,18.22377049180328,169.0,2.5189890710382516,6.86,0.8764081834338493,0.0,9.7901,1955.6621,5.343339071038251,6.542084972677597,0.5467486338797815,0.0,543.28,96.51475409836065,0.12546164472947868,0.4216,2797.18458068686,213996181.0,59.7659654848781,324.45517224141
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,2021,365.0,25.608767123287674,40.35,14.21,1.9275184362265065,10.541150684931505,5.470967741935482,0.2767,25.7769,-0.1681,71.0,2.0,0.0,0.0,1.0,0.0,126.0,70.0,1369.92,3.753205479452055,46.23,6.567250739776177,-19.99,13.0,89.0,136.0,68.57076712328767,93.24,17.916164383561643,143.0,2.4306849315068493,6.65,0.7872603922365232,0.0,8.7961,1966.7893000000001,5.388463835616439,6.522090410958905,0.551041095890411,0.0,546.37,96.46591780821917,0.1580532106658273,0.4757,2787.48779224428,218529286.0,60.5698545383604,334.476501487262
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,2022,365.0,24.61087671232877,38.79,12.68,1.7268933863227995,10.252520547945206,5.5112903225806456,-0.9979,25.5391,-0.9282,38.0,0.0,0.0,0.0,0.0,0.0,109.0,114.0,1760.9299999999998,4.824465753424657,70.85,9.7865460211576,391.01,22.0,98.0,136.0,72.47805479452055,94.51,18.31046575342466,178.0,2.4948767123287676,5.15,0.7562616259247219,0.0,9.5116,1900.6648,5.2073008219178085,6.48968301369863,0.5328767123287671,0.0,528.0,96.47687671232876,0.1472834548653499,0.6599,2899.16047470324,223150896.0,61.3727650622225,333.698006196423
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,2023,365.0,25.933068493150685,37.82,13.55,1.4382171534440256,10.60331506849315,4.334881720430108,1.3222,25.5431,0.39,56.0,0.0,0.0,0.0,2.0,0.0,132.0,97.0,1030.73,2.823917808219178,47.21,4.972595530696947,-730.2,5.0,70.0,134.0,70.09375342465754,93.77,18.86041095890411,148.0,2.2984931506849318,5.21,0.7874630136663683,0.0,7.4376,1952.814,5.350175342465754,6.492393150684932,0.5462739726027397,0.0,542.49,96.49202739726026,0.15406844959113386,0.2655,2138.76383719983,227882945.0,62.1746763155343,319.900429211784
Abuja,NGA,9.07,7.4,Africa,AFR,LowerMid,2024,366.0,26.461693989071037,40.71,14.13,2.2531873009028947,11.15879781420765,5.683698924731178,0.5286,25.5893,0.8724,114.0,4.0,0.0,0.0,9.0,0.0,164.0,54.0,1182.97,3.232158469945355,130.17,10.237572619349901,152.24,11.0,55.0,164.0,64.55469945355192,93.59,17.384234972677596,137.0,2.623196721311475,5.52,0.786007702977462,0.0,11.056,1913.3199,5.22765,6.4920442622950825,0.535792349726776,0.0,531.52,96.51038251366118,0.15562112798142813,0.84,1084.16041805436,232679478.0,62.9755675573659,
Accra,GHA,5.56,-0.2,Africa,AFR,LowerMid,1990,365.0,26.24290410958904,32.04,21.25,1.340018576265199,3.8983287671232874,4.31354838709677,,,,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1044.27,2.861013698630137,29.84,3.632352386498581,,1.0,72.0,46.0,83.02153424657534,89.54,23.018767123287674,302.0,3.598301369863014,5.36,0.7099735849623365,0.0,28.5364,1834.7619,5.026744931506849,6.387081643835617,,0.0,509.7,100.83427397260274,0.17386628532398635,0.1787,382.54246368354,15394648.0,35.7432148671435,343.736504631431
Accra,GHA,5.56,-0.2,Africa,AFR,LowerMid,1991,365.0,26.26468493150685,31.84,22.24,1.27900576166459,3.6307123287671232,3.922258064516125,0.0218,,,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,1010.41,2.7682465753424657,29.02,4.145414611552253,-33.86,4.0,63.0,32.0,83.08895890410959,91.99,23.06476712328767,301.0,3.6717260273972605,5.64,0.7519334284208657,0.0,30.3191,1818.271,4.981564383561643,6.290626575342466,,0.0,505.12,100.83761643835615,0.1793672203303547,0.1945,418.254121349986,15787496.0,36.5466714503918,346.842908215595
Accra,GHA,5.56,-0.2,Africa,AFR,LowerMid,1992,366.0,26.18191256830601,32.33,21.67,1.4592516952681516,3.9617213114754106,3.9616129032258094,-0.0828,26.2298,-0.0479,0.0,0.0,0.0,0.0,0.0,0.0,34.0,14.0,790.64,2.160218579234973,32.89,3.216420192730079,-219.77,1.0,45.0,67.0,81.29016393442623,90.67,22.56346994535519,245.0,3.734699453551913,5.62,0.8183506917146449,0.0,31.9061,1816.8958,4.964196174863388,6.289014207650273,,0.0,504.73,100.85191256830602,0.19234003281991677,0.1727,396.426407640517,16184855.0,37.3800591655132,350.413755045689
Accra,GHA,5.56,-0.2,Africa,AFR,LowerMid,1993,365.0,26.13712328767123,32.42,21.53,1.359083481829784,3.517068493150685,3.639366359446999,-0.0448,26.2067,-0.0696,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,1183.9299999999998,3.243643835616438,20.05,3.6608420388263125,393.29,1.0,87.0,47.0,83.37191780821918,92.41,22.967561643835616,289.0,3.525205479452055,5.5,0.7821471391129936,0.0,26.8324,1834.9090999999999,5.027148219178081,6.354763835616438,,0.0,509.74,100.83372602739725,0.1782017362393969,0.1833,359.800844097528,16589519.0,38.233449206358,358.208685416489
Accra,GHA,5.56,-0.2,Africa,AFR,LowerMid,1994,365.0,26.17372602739726,31.59,22.07,1.3159381525877645,3.545945205479452,3.514066820276497,0.0366,26.2001,-0.0264,0.0,0.0,0.0,0.0,0.0,0.0,21.0,17.0,1023.31,2.8035890410958904,21.77,3.509925173099663,-160.62,1.0,66.0,34.0,82.95254794520548,91.87,22.936986301369863,284.0,3.5494520547945205,5.56,0.8889537164106001,0.0,27.3899,1855.9897999999998,5.084903561643835,6.369252602739725,,0.0,515.59,100.82956164383562,0.16035443111965447,0.17,320.50390343252,16993190.0,39.0969127667762,363.878561541399
Accra,GHA,5.56,-0.2,Africa,AFR,LowerMid,1995,365.0,26.346301369863014,32.67,22.29,1.3653181680969029,3.342575342465753,3.583285714285715,0.1726,26.2207,0.1256,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,1242.65,3.404520547945206,36.15,4.626216038856758,219.34,8.0,81.0,28.0,83.84558904109589,93.73,23.276767123287673,271.0,3.4547123287671226,5.54,0.8084333900444692,0.0,25.2547,1847.1613,5.060715890410959,6.371147123287671,,0.0,513.14,100.79991780821918,0.15030095755296025,0.231,371.537243033836,17399017.0,39.960521040618,371.979573023255
Accra,GHA,5.56,-0.2,Africa,AFR,LowerMid,1996,366.0,26.17333333333333,31.58,22.29,1.308383435622705,3.577295081967213,3.59333333333333,-0.173,26.2025,-0.0292,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1058.77,2.892814207650273,31.36,3.949798746864086,-183.88,5.0,69.0,21.0,83.70095628415301,91.51,23.113360655737704,321.0,3.6654371584699454,5.87,0.7319672873419641,0.0,30.1636,1837.6432,5.0208830601092895,6.38247786885246,,0.0,510.5,100.78428961748635,0.1913783121402773,0.1902,389.271267898831,17810181.0,40.8143452217336,375.516649147209
Accra,GHA,5.56,-0.2,Africa,AFR,LowerMid,1997,365.0,26.19128767123288,32.25,20.72,1.431121798130351,3.5625205479452053,4.1235483870967755,0.018,26.2044,-0.0131,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,1163.1799999999998,3.1867945205479447,31.15,4.286846912932039,104.41,4.0,87.0,48.0,83.88328767123286,93.71,23.14553424657534,297.0,3.5341643835616434,6.12,0.7283159676459006,0.0,27.0375,1784.4552999999999,4.888918630136986,6.297884109589041,,0.0,495.72,100.85361643835618,0.1691902685788558,0.2256,377.841935501461,18238958.0,41.6484565039731,383.784688131443
Accra,GHA,5.56,-0.2,Africa,AFR,LowerMid,1998,365.0,26.829095890410954,32.93,21.49,1.5954475083088064,3.9327397260273975,4.690000000000001,0.6378,26.3427,0.4864,0.0,0.0,0.0,0.0,0.0,0.0,42.0,4.0,760.6500000000001,2.0839726027397263,19.67,2.7555414396486513,-402.53,0.0,43.0,60.0,82.64279452054795,91.49,23.488986301369863,276.0,3.4170958904109585,5.37,0.7833860738995607,0.0,24.4387,1861.9688999999998,5.101284657534246,6.311547671232876,,0.0,517.25,100.8101095890411,0.1691429236373455,0.158,400.366799508524,18688036.0,42.4529260811866,395.747512800287
Accra,GHA,5.56,-0.2,Africa,AFR,LowerMid,1999,365.0,26.274657534246575,31.93,21.87,1.3805571838535,3.4066301369863017,3.811935483870972,-0.5544,26.3629,-0.0882,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,1204.29,3.2994246575342463,44.68,4.613187909683464,443.64,4.0,66.0,27.0,84.33087671232877,93.98,23.31860273972603,311.0,3.4164657534246574,5.65,0.772650890028874,0.0,24.4252,1798.8804999999998,4.928439726027396,6.35777397260274,,0.0,499.73,100.76657534246576,0.1748627340629273,0.2335,403.037326127273,19149864.0,43.2178251472243,401.340038042534
