race_id,season,circuit_id,lap_number,driver,lap_time_s,sector1_s,sector2_s,sector3_s,tyre_compound,tyre_age_laps,drs_active,speed_trap_kmh,is_pit_lap
R00279,2024,shanghai,21,Lando Norris,92.597,25.899,35.293,31.405,Intermediate,21,0,328.0,0
R00279,2024,shanghai,26,Lando Norris,90.193,25.212,34.247,30.734,Hard,1,0,324.2,0
R00279,2024,shanghai,31,Lando Norris,90.848,25.423,34.542,30.883,Hard,6,0,312.8,0
R00279,2024,shanghai,36,Lando Norris,91.401,25.579,34.71,31.112,Hard,11,0,338.4,1
R00279,2024,shanghai,41,Lando Norris,92.27,25.924,35.087,31.259,Hard,16,0,325.4,0
R00279,2024,shanghai,46,Lando Norris,92.658,25.959,35.167,31.532,Hard,21,0,337.0,0
R00279,2024,shanghai,51,Lando Norris,89.954,25.177,34.102,30.675,Hard,1,0,321.2,0
R00279,2024,shanghai,56,Lando Norris,90.666,25.412,34.471,30.783,Hard,6,0,325.2,0
R00180,2019,singapore,1,Charles Leclerc,73.767,20.658,28.008,25.101,Medium,1,0,344.8,0
R00180,2019,singapore,6,Charles Leclerc,74.325,20.83,28.275,25.22,Medium,6,1,329.0,0
R00180,2019,singapore,11,Charles Leclerc,74.361,20.851,28.216,25.294,Medium,11,1,331.9,0
R00180,2019,singapore,16,Charles Leclerc,75.257,21.132,28.574,25.551,Medium,16,1,309.1,0
R00180,2019,singapore,21,Charles Leclerc,75.824,21.281,28.905,25.638,Medium,21,1,352.0,1
R00180,2019,singapore,26,Charles Leclerc,73.357,20.617,27.858,24.882,Medium,1,1,334.1,0
R00180,2019,singapore,31,Charles Leclerc,74.187,20.792,28.145,25.25,Medium,6,1,336.2,0
R00180,2019,singapore,36,Charles Leclerc,74.668,20.858,28.388,25.422,Medium,11,1,314.7,0
R00180,2019,singapore,41,Charles Leclerc,75.26,21.05,28.572,25.638,Medium,16,1,346.2,0
R00180,2019,singapore,46,Charles Leclerc,75.9,21.267,28.851,25.782,Medium,21,1,334.0,0
R00180,2019,singapore,51,Charles Leclerc,73.789,20.679,27.965,25.145,Medium,1,1,336.9,0
R00180,2019,singapore,56,Charles Leclerc,74.118,20.793,28.227,25.098,Medium,6,1,331.6,0
R00180,2019,singapore,61,Charles Leclerc,74.852,20.928,28.45,25.474,Medium,11,1,334.8,0
R00102,2015,bahrain,1,Lewis Hamilton,78.673,22.068,29.872,26.733,Medium,1,0,307.4,0
R00102,2015,bahrain,6,Lewis Hamilton,79.265,22.184,30.131,26.95,Medium,6,1,313.4,0
R00102,2015,bahrain,11,Lewis Hamilton,79.507,22.239,30.149,27.119,Medium,11,1,345.8,0
R00102,2015,bahrain,16,Lewis Hamilton,80.495,22.575,30.604,27.316,Medium,16,1,333.6,0
R00102,2015,bahrain,21,Lewis Hamilton,80.842,22.562,30.705,27.575,Medium,21,1,330.0,0
R00102,2015,bahrain,26,Lewis Hamilton,78.39,21.955,29.833,26.602,Hard,1,1,314.2,0
R00102,2015,bahrain,31,Lewis Hamilton,79.018,22.145,30.027,26.846,Hard,6,1,317.3,0
R00102,2015,bahrain,36,Lewis Hamilton,79.768,22.245,30.278,27.245,Hard,11,1,320.8,0
R00102,2015,bahrain,41,Lewis Hamilton,80.628,22.472,30.662,27.494,Hard,16,1,335.1,0
R00102,2015,bahrain,46,Lewis Hamilton,81.053,22.711,30.796,27.546,Hard,21,1,339.0,0
R00102,2015,bahrain,51,Lewis Hamilton,78.426,21.916,29.766,26.744,Hard,1,1,332.6,0
R00102,2015,bahrain,56,Lewis Hamilton,79.432,22.192,30.206,27.034,Hard,6,1,333.2,0
R00014,2010,singapore,1,Charles Leclerc,70.669,19.768,26.853,24.048,Medium,1,0,318.6,0
R00014,2010,singapore,6,Charles Leclerc,71.16,19.863,27.083,24.214,Medium,6,1,339.2,0
R00014,2010,singapore,11,Charles Leclerc,71.706,20.207,27.331,24.168,Medium,11,1,321.3,0
R00014,2010,singapore,16,Charles Leclerc,72.208,20.224,27.479,24.505,Medium,16,1,319.0,0
R00014,2010,singapore,21,Charles Leclerc,72.576,20.367,27.672,24.537,Medium,21,1,327.4,1
R00014,2010,singapore,26,Charles Leclerc,70.656,19.855,26.794,24.007,Soft,1,1,308.5,0
R00014,2010,singapore,31,Charles Leclerc,71.002,19.909,27.002,24.091,Soft,6,1,320.9,0
R00014,2010,singapore,36,Charles Leclerc,71.478,19.91,27.156,24.412,Soft,11,1,325.3,0
R00014,2010,singapore,41,Charles Leclerc,72.167,20.212,27.394,24.561,Soft,16,1,334.5,0
R00014,2010,singapore,46,Charles Leclerc,72.997,20.51,27.74,24.747,Soft,21,1,334.1,0
R00014,2010,singapore,51,Charles Leclerc,70.741,19.754,26.891,24.096,Soft,1,1,318.5,0
R00014,2010,singapore,56,Charles Leclerc,71.259,19.926,27.029,24.304,Soft,6,1,318.4,0
R00014,2010,singapore,61,Charles Leclerc,71.654,20.067,27.177,24.41,Soft,11,1,343.9,0
R00200,2020,zandvoort,1,Lewis Hamilton,75.422,21.047,28.559,25.816,Hard,1,0,335.1,0
R00200,2020,zandvoort,6,Lewis Hamilton,75.822,21.198,28.872,25.752,Hard,6,1,323.7,0
R00200,2020,zandvoort,11,Lewis Hamilton,76.284,21.37,28.916,25.998,Hard,11,1,332.6,0
R00200,2020,zandvoort,16,Lewis Hamilton,77.388,21.753,29.383,26.252,Hard,16,1,315.2,0
R00200,2020,zandvoort,21,Lewis Hamilton,77.572,21.73,29.528,26.314,Hard,21,1,340.5,0
R00200,2020,zandvoort,26,Lewis Hamilton,75.683,21.248,28.737,25.698,Hard,1,1,331.8,0
R00200,2020,zandvoort,31,Lewis Hamilton,76.001,21.324,28.859,25.818,Medium,6,1,333.9,0
R00200,2020,zandvoort,36,Lewis Hamilton,76.544,21.459,29.101,25.984,Medium,11,1,345.8,0
R00200,2020,zandvoort,41,Lewis Hamilton,77.112,21.575,29.381,26.156,Medium,16,1,298.2,0
R00200,2020,zandvoort,46,Lewis Hamilton,77.651,21.704,29.533,26.414,Medium,21,1,322.8,1
R00200,2020,zandvoort,51,Lewis Hamilton,75.451,21.18,28.684,25.587,Medium,1,1,321.9,0
R00200,2020,zandvoort,56,Lewis Hamilton,76.1,21.269,28.906,25.925,Medium,6,1,345.3,0
R00200,2020,zandvoort,61,Lewis Hamilton,76.578,21.35,29.05,26.178,Medium,11,1,337.6,0
R00200,2020,zandvoort,66,Lewis Hamilton,77.057,21.533,29.279,26.245,Medium,16,1,325.1,0
R00200,2020,zandvoort,71,Lewis Hamilton,77.767,21.809,29.516,26.442,Medium,21,1,324.3,0
R00035,2011,brazil,1,Max Verstappen,72.118,20.21,27.346,24.562,Intermediate,1,0,331.5,0
R00035,2011,brazil,6,Max Verstappen,72.59,20.376,27.655,24.559,Intermediate,6,0,338.0,0
R00035,2011,brazil,11,Max Verstappen,73.173,20.473,27.903,24.797,Intermediate,11,0,321.2,0
R00035,2011,brazil,16,Max Verstappen,73.56,20.571,27.889,25.1,Intermediate,16,0,339.5,0
R00035,2011,brazil,21,Max Verstappen,73.955,20.686,28.142,25.127,Intermediate,21,0,320.9,0
R00035,2011,brazil,26,Max Verstappen,72.08,20.19,27.387,24.503,Intermediate,1,0,315.2,0
R00035,2011,brazil,31,Max Verstappen,72.657,20.335,27.609,24.713,Intermediate,6,0,309.9,0
R00035,2011,brazil,36,Max Verstappen,73.116,20.495,27.651,24.97,Intermediate,11,0,313.0,0
R00035,2011,brazil,41,Max Verstappen,73.813,20.63,28.044,25.139,Intermediate,16,0,334.3,0
R00035,2011,brazil,46,Max Verstappen,74.148,20.91,28.161,25.077,Intermediate,21,0,318.3,1
R00035,2011,brazil,51,Max Verstappen,71.794,20.097,27.276,24.421,Intermediate,1,0,330.9,0
R00035,2011,brazil,56,Max Verstappen,72.702,20.373,27.675,24.654,Intermediate,6,0,335.5,0
R00035,2011,brazil,61,Max Verstappen,73.189,20.482,27.844,24.863,Intermediate,11,0,323.0,0
R00035,2011,brazil,66,Max Verstappen,73.629,20.658,28.083,24.888,Intermediate,16,0,330.3,0
R00035,2011,brazil,71,Max Verstappen,74.244,20.792,28.214,25.238,Intermediate,21,0,335.1,0
R00197,2020,silverstone,1,Lewis Hamilton,74.05,20.797,28.115,25.138,Medium,1,0,339.4,0
R00197,2020,silverstone,6,Lewis Hamilton,74.763,20.924,28.432,25.407,Medium,6,1,349.9,0
R00197,2020,silverstone,11,Lewis Hamilton,75.287,21.095,28.605,25.587,Medium,11,1,379.4,0
R00197,2020,silverstone,16,Lewis Hamilton,75.706,21.209,28.765,25.732,Medium,16,1,337.9,0
R00197,2020,silverstone,21,Lewis Hamilton,76.423,21.411,29.082,25.93,Soft,21,1,325.2,0
R00197,2020,silverstone,26,Lewis Hamilton,73.953,20.711,28.109,25.133,Soft,1,1,336.7,0
R00197,2020,silverstone,31,Lewis Hamilton,74.83,20.955,28.37,25.505,Soft,6,1,356.3,0
R00197,2020,silverstone,36,Lewis Hamilton,75.425,21.031,28.68,25.714,Soft,11,1,322.6,0
R00197,2020,silverstone,41,Lewis Hamilton,75.865,21.178,28.865,25.822,Soft,16,1,321.9,0
R00197,2020,silverstone,46,Lewis Hamilton,76.509,21.441,29.062,26.006,Soft,21,1,333.4,0
R00197,2020,silverstone,51,Lewis Hamilton,74.547,20.856,28.336,25.355,Soft,1,1,335.3,0
R00311,2025,hungary,1,Max Verstappen,75.991,21.24,28.812,25.939,Hard,1,0,332.1,0
R00311,2025,hungary,6,Max Verstappen,76.918,21.544,29.191,26.183,Hard,6,1,311.1,0
R00311,2025,hungary,11,Max Verstappen,77.551,21.744,29.409,26.398,Hard,11,1,336.8,0
R00311,2025,hungary,16,Max Verstappen,78.108,21.878,29.772,26.458,Hard,16,1,321.6,0
R00311,2025,hungary,21,Max Verstappen,78.498,22.01,29.822,26.666,Hard,21,1,334.8,0
R00311,2025,hungary,26,Max Verstappen,76.622,21.479,29.194,25.949,Hard,1,1,339.0,0
R00311,2025,hungary,31,Max Verstappen,76.749,21.418,29.213,26.118,Hard,6,1,334.3,0
R00311,2025,hungary,36,Max Verstappen,77.445,21.638,29.387,26.42,Hard,11,1,336.1,0
R00311,2025,hungary,41,Max Verstappen,77.847,21.725,29.577,26.545,Hard,16,1,320.1,0
R00311,2025,hungary,46,Max Verstappen,78.855,21.997,30.016,26.842,Hard,21,1,315.9,0
R00311,2025,hungary,51,Max Verstappen,76.459,21.385,29.058,26.016,Hard,1,1,346.2,0
R00311,2025,hungary,56,Max Verstappen,76.989,21.525,29.178,26.286,Hard,6,1,337.7,0
R00311,2025,hungary,61,Max Verstappen,77.754,21.685,29.561,26.508,Hard,11,1,341.9,0
R00311,2025,hungary,66,Max Verstappen,78.148,21.968,29.723,26.457,Hard,16,1,324.6,0
R00139,2017,bahrain,1,Lewis Hamilton,78.388,21.943,29.795,26.65,Soft,1,0,338.7,0
R00139,2017,bahrain,6,Lewis Hamilton,78.734,22.052,29.909,26.773,Soft,6,1,331.6,0
R00139,2017,bahrain,11,Lewis Hamilton,79.207,22.256,30.084,26.867,Soft,11,1,349.2,0
R00139,2017,bahrain,16,Lewis Hamilton,79.912,22.4,30.401,27.111,Soft,16,1,336.9,0
R00139,2017,bahrain,21,Lewis Hamilton,80.472,22.59,30.526,27.356,Soft,21,1,328.0,0
R00139,2017,bahrain,26,Lewis Hamilton,77.959,21.823,29.65,26.486,Hard,1,1,314.9,0
R00139,2017,bahrain,31,Lewis Hamilton,78.529,22.022,29.771,26.736,Hard,6,1,300.6,0
R00139,2017,bahrain,36,Lewis Hamilton,79.262,22.227,30.069,26.966,Hard,11,1,332.5,0
R00139,2017,bahrain,41,Lewis Hamilton,79.935,22.482,30.357,27.096,Hard,16,1,318.9,0
R00139,2017,bahrain,46,Lewis Hamilton,80.676,22.593,30.684,27.399,Hard,21,1,323.9,0
R00139,2017,bahrain,51,Lewis Hamilton,78.01,21.816,29.66,26.534,Hard,1,1,335.6,0
R00139,2017,bahrain,56,Lewis Hamilton,78.302,21.907,29.814,26.581,Hard,6,1,332.3,0
R00127,2017,bahrain,1,Lewis Hamilton,83.585,23.414,31.805,28.366,Medium,1,0,321.3,0
R00127,2017,bahrain,6,Lewis Hamilton,84.147,23.618,31.89,28.639,Medium,6,1,319.1,0
R00127,2017,bahrain,11,Lewis Hamilton,84.711,23.815,32.13,28.766,Medium,11,1,322.9,0
R00127,2017,bahrain,16,Lewis Hamilton,85.696,23.895,32.557,29.244,Medium,16,1,319.7,0
R00127,2017,bahrain,21,Lewis Hamilton,86.104,24.134,32.725,29.245,Medium,21,1,340.0,0
R00127,2017,bahrain,26,Lewis Hamilton,83.558,23.381,31.727,28.45,Hard,1,1,321.5,0
R00127,2017,bahrain,31,Lewis Hamilton,84.057,23.464,31.897,28.696,Hard,6,1,317.5,0
R00127,2017,bahrain,36,Lewis Hamilton,84.79,23.645,32.234,28.911,Hard,11,1,336.5,0
R00127,2017,bahrain,41,Lewis Hamilton,85.477,23.793,32.493,29.191,Hard,16,1,345.3,0
R00127,2017,bahrain,46,Lewis Hamilton,86.034,24.199,32.689,29.146,Hard,21,1,301.7,0
R00127,2017,bahrain,51,Lewis Hamilton,83.354,23.335,31.741,28.278,Hard,1,1,361.9,0
R00127,2017,bahrain,56,Lewis Hamilton,83.858,23.436,31.756,28.666,Hard,6,1,332.1,0
R00070,2013,bahrain,1,Max Verstappen,75.422,21.118,28.61,25.694,Soft,1,0,348.3,0
R00070,2013,bahrain,6,Max Verstappen,75.973,21.191,28.885,25.897,Soft,6,1,328.2,0
R00070,2013,bahrain,11,Max Verstappen,76.682,21.531,29.107,26.044,Soft,11,1,326.6,0
R00070,2013,bahrain,16,Max Verstappen,77.28,21.687,29.265,26.328,Soft,16,1,330.0,0
R00070,2013,bahrain,21,Max Verstappen,77.888,21.843,29.512,26.533,Soft,21,1,345.3,0
R00070,2013,bahrain,26,Max Verstappen,75.73,21.219,28.754,25.757,Soft,1,1,328.2,0
R00070,2013,bahrain,31,Max Verstappen,75.967,21.217,28.86,25.89,Soft,6,1,318.7,0
R00070,2013,bahrain,36,Max Verstappen,76.688,21.409,29.123,26.156,Soft,11,1,333.7,0
R00070,2013,bahrain,41,Max Verstappen,76.892,21.456,29.235,26.201,Soft,16,1,322.5,0
R00070,2013,bahrain,46,Max Verstappen,77.95,21.812,29.66,26.478,Soft,21,1,320.1,0
R00070,2013,bahrain,51,Max Verstappen,75.473,21.107,28.714,25.652,Soft,1,1,337.4,0
R00070,2013,bahrain,56,Max Verstappen,76.092,21.305,28.9,25.887,Soft,6,1,339.1,0
R00023,2011,spain,1,Lando Norris,76.373,21.382,28.969,26.022,Soft,1,0,334.0,0
R00023,2011,spain,6,Lando Norris,77.035,21.503,29.32,26.212,Soft,6,1,335.8,0
R00023,2011,spain,11,Lando Norris,77.911,21.808,29.606,26.497,Soft,11,1,319.5,0
R00023,2011,spain,16,Lando Norris,78.383,21.961,29.859,26.563,Soft,16,1,322.7,0
R00023,2011,spain,21,Lando Norris,78.921,22.058,29.952,26.911,Soft,21,1,331.8,0
R00023,2011,spain,26,Lando Norris,76.749,21.439,29.21,26.1,Soft,1,1,324.3,0
R00023,2011,spain,31,Lando Norris,77.322,21.642,29.493,26.187,Hard,6,1,322.2,0
R00023,2011,spain,36,Lando Norris,77.922,21.755,29.64,26.527,Hard,11,1,327.7,0
R00023,2011,spain,41,Lando Norris,78.575,22.059,29.832,26.684,Hard,16,1,332.8,0
R00023,2011,spain,46,Lando Norris,79.063,22.112,29.923,27.028,Hard,21,1,326.7,0
R00023,2011,spain,51,Lando Norris,76.933,21.519,29.2,26.214,Hard,1,1,326.8,0
R00023,2011,spain,56,Lando Norris,77.349,21.646,29.405,26.298,Hard,6,1,332.5,0
R00023,2011,spain,61,Lando Norris,77.708,21.7,29.484,26.524,Hard,11,1,328.2,0
R00023,2011,spain,66,Lando Norris,78.392,22.021,29.834,26.537,Hard,16,1,303.5,0
R00177,2019,spa,1,Max Verstappen,84.911,23.773,32.243,28.895,Medium,1,0,320.2,0
R00177,2019,spa,6,Max Verstappen,85.067,23.864,32.428,28.775,Medium,6,1,333.5,0
R00177,2019,spa,11,Max Verstappen,85.971,24.156,32.563,29.252,Medium,11,1,321.8,0
R00177,2019,spa,16,Max Verstappen,86.756,24.373,32.932,29.451,Medium,16,1,333.4,0
R00177,2019,spa,21,Max Verstappen,87.079,24.431,33.103,29.545,Hard,21,1,318.2,0
R00177,2019,spa,26,Max Verstappen,84.571,23.688,32.106,28.777,Hard,1,1,322.2,0
R00177,2019,spa,31,Max Verstappen,84.793,23.74,32.266,28.787,Hard,6,1,322.6,0
R00177,2019,spa,36,Max Verstappen,86.098,24.096,32.775,29.227,Hard,11,1,331.5,0
R00177,2019,spa,41,Max Verstappen,86.349,24.142,32.817,29.39,Hard,16,1,356.7,0
R00249,2022,mexico,1,Max Verstappen,71.53,20.02,27.16,24.35,Hard,1,0,323.6,0
R00249,2022,mexico,6,Max Verstappen,72.268,20.204,27.498,24.566,Hard,6,1,317.1,0
R00249,2022,mexico,11,Max Verstappen,72.66,20.354,27.565,24.741,Hard,11,1,330.2,0
R00249,2022,mexico,16,Max Verstappen,73.199,20.548,27.88,24.771,Hard,16,1,327.0,0
R00249,2022,mexico,21,Max Verstappen,74.056,20.802,28.142,25.112,Hard,21,1,316.9,0
R00249,2022,mexico,26,Max Verstappen,71.684,20.074,27.236,24.374,Hard,1,1,335.9,0
R00249,2022,mexico,31,Max Verstappen,72.424,20.351,27.552,24.521,Soft,6,1,349.1,0
R00249,2022,mexico,36,Max Verstappen,72.626,20.359,27.629,24.638,Soft,11,1,339.8,0
R00249,2022,mexico,41,Max Verstappen,73.189,20.529,27.84,24.82,Soft,16,1,325.4,0
R00249,2022,mexico,46,Max Verstappen,73.894,20.623,28.086,25.185,Soft,21,1,335.3,1
R00249,2022,mexico,51,Max Verstappen,71.651,20.103,27.284,24.264,Soft,1,1,314.0,0
R00249,2022,mexico,56,Max Verstappen,72.369,20.321,27.567,24.481,Soft,6,1,318.2,0
R00249,2022,mexico,61,Max Verstappen,72.715,20.351,27.738,24.626,Soft,11,1,322.2,0
R00249,2022,mexico,66,Max Verstappen,73.105,20.521,27.703,24.881,Soft,16,1,337.9,0
R00249,2022,mexico,71,Max Verstappen,73.885,20.734,28.129,25.022,Soft,21,1,329.4,0
R00206,2020,mexico,1,Lewis Hamilton,74.894,20.88,28.442,25.572,Medium,1,0,345.7,0
R00206,2020,mexico,6,Lewis Hamilton,75.884,21.158,28.777,25.949,Medium,6,1,343.3,0
R00206,2020,mexico,11,Lewis Hamilton,76.342,21.349,28.999,25.994,Medium,11,1,330.0,0
R00206,2020,mexico,16,Lewis Hamilton,76.977,21.54,29.269,26.168,Medium,16,1,329.3,0
R00206,2020,mexico,21,Lewis Hamilton,77.425,21.723,29.416,26.286,Medium,21,1,314.3,0
R00206,2020,mexico,26,Lewis Hamilton,74.956,20.944,28.51,25.502,Medium,1,1,310.2,0
R00206,2020,mexico,31,Lewis Hamilton,75.561,21.206,28.766,25.589,Soft,6,1,337.6,0
R00206,2020,mexico,36,Lewis Hamilton,76.245,21.446,28.972,25.827,Soft,11,1,323.8,0
R00206,2020,mexico,41,Lewis Hamilton,76.855,21.411,29.274,26.17,Soft,16,1,338.7,0
R00206,2020,mexico,46,Lewis Hamilton,77.172,21.723,29.291,26.158,Soft,21,1,303.2,1
R00206,2020,mexico,51,Lewis Hamilton,75.255,21.038,28.619,25.598,Soft,1,1,318.3,0
R00206,2020,mexico,56,Lewis Hamilton,75.729,21.23,28.83,25.669,Soft,6,1,299.1,0
R00206,2020,mexico,61,Lewis Hamilton,76.244,21.354,28.997,25.893,Soft,11,1,324.0,0
R00206,2020,mexico,66,Lewis Hamilton,76.89,21.558,29.243,26.089,Soft,16,1,326.3,0
R00206,2020,mexico,71,Lewis Hamilton,77.356,21.733,29.413,26.21,Soft,21,1,333.7,0
R00308,2025,spain,1,Lando Norris,75.334,21.045,28.629,25.66,Medium,1,0,327.0,0
R00308,2025,spain,6,Lando Norris,75.902,21.237,28.807,25.858,Medium,6,1,339.0,0
R00308,2025,spain,11,Lando Norris,76.393,21.314,29.095,25.984,Medium,11,1,315.7,0
R00308,2025,spain,16,Lando Norris,77.065,21.633,29.309,26.123,Medium,16,1,315.9,0
R00308,2025,spain,21,Lando Norris,77.775,21.866,29.598,26.311,Medium,21,1,316.4,0
R00308,2025,spain,26,Lando Norris,75.2,21.08,28.606,25.514,Medium,1,1,332.7,0
R00308,2025,spain,31,Lando Norris,76.161,21.332,28.936,25.893,Hard,6,1,322.0,0
R00308,2025,spain,36,Lando Norris,76.658,21.511,29.039,26.108,Hard,11,1,313.4,0
R00308,2025,spain,41,Lando Norris,77.265,21.596,29.362,26.307,Hard,16,1,319.7,0
R00308,2025,spain,46,Lando Norris,77.646,21.712,29.464,26.47,Hard,21,1,342.7,0
R00308,2025,spain,51,Lando Norris,75.41,21.077,28.696,25.637,Hard,1,1,329.3,0
R00308,2025,spain,56,Lando Norris,76.208,21.359,28.964,25.885,Hard,6,1,320.0,0
R00308,2025,spain,61,Lando Norris,76.625,21.43,29.091,26.104,Hard,11,1,340.7,0
R00308,2025,spain,66,Lando Norris,77.057,21.558,29.267,26.232,Hard,16,1,321.2,0
R00257,2023,miami,1,Max Verstappen,66.745,18.662,25.374,22.709,Medium,1,0,322.1,0
R00257,2023,miami,6,Max Verstappen,67.125,18.813,25.4,22.912,Medium,6,1,337.7,0
R00257,2023,miami,11,Max Verstappen,67.592,18.904,25.656,23.032,Medium,11,1,328.7,0
R00257,2023,miami,16,Max Verstappen,68.14,19.123,25.928,23.089,Medium,16,1,301.6,0
R00257,2023,miami,21,Max Verstappen,68.718,19.164,26.15,23.404,Medium,21,1,330.6,0
R00257,2023,miami,26,Max Verstappen,66.664,18.56,25.268,22.836,Medium,1,1,313.7,0
R00257,2023,miami,31,Max Verstappen,67.186,18.822,25.521,22.843,Medium,6,1,324.5,0
R00257,2023,miami,36,Max Verstappen,67.808,18.943,25.828,23.037,Medium,11,1,320.6,0
R00257,2023,miami,41,Max Verstappen,68.118,19.09,25.834,23.194,Medium,16,1,333.7,0
R00257,2023,miami,46,Max Verstappen,68.575,19.249,26.103,23.223,Medium,21,1,341.2,0
R00257,2023,miami,51,Max Verstappen,66.587,18.712,25.286,22.589,Medium,1,1,341.4,0
R00257,2023,miami,56,Max Verstappen,67.045,18.736,25.495,22.814,Medium,6,1,333.3,0
R00316,2025,singapore,1,Max Verstappen,73.333,20.579,27.982,24.772,Soft,1,0,314.0,0
R00316,2025,singapore,6,Max Verstappen,73.727,20.669,28.017,25.041,Soft,6,1,310.4,0
R00316,2025,singapore,11,Max Verstappen,74.328,20.83,28.257,25.241,Soft,11,1,345.6,0
R00316,2025,singapore,16,Max Verstappen,74.712,20.98,28.316,25.416,Soft,16,1,330.9,0
R00316,2025,singapore,21,Max Verstappen,75.54,21.108,28.713,25.719,Soft,21,1,338.9,1
R00316,2025,singapore,26,Max Verstappen,73.573,20.648,27.932,24.993,Hard,1,1,324.9,0
R00316,2025,singapore,31,Max Verstappen,73.598,20.677,27.939,24.982,Hard,6,1,317.3,0
R00316,2025,singapore,36,Max Verstappen,74.428,20.864,28.218,25.346,Hard,11,1,322.1,0
R00316,2025,singapore,41,Max Verstappen,74.774,20.997,28.366,25.411,Hard,16,1,326.6,0
R00316,2025,singapore,46,Max Verstappen,75.774,21.16,28.902,25.712,Hard,21,1,319.5,0
R00316,2025,singapore,51,Max Verstappen,72.857,20.37,27.606,24.881,Hard,1,1,342.0,0
R00316,2025,singapore,56,Max Verstappen,73.607,20.557,27.959,25.091,Hard,6,1,337.2,0
R00316,2025,singapore,61,Max Verstappen,74.221,20.803,28.304,25.114,Hard,11,1,355.0,0
R00245,2022,singapore,1,Max Verstappen,82.683,23.055,31.375,28.253,Soft,1,0,314.2,0
R00245,2022,singapore,6,Max Verstappen,83.358,23.473,31.6,28.285,Soft,6,1,343.4,0
R00245,2022,singapore,11,Max Verstappen,83.825,23.474,31.758,28.593,Soft,11,1,323.1,0
R00245,2022,singapore,16,Max Verstappen,84.509,23.588,32.145,28.776,Soft,16,1,322.1,0
R00245,2022,singapore,21,Max Verstappen,84.813,23.746,32.227,28.84,Soft,21,1,329.8,1
R00245,2022,singapore,26,Max Verstappen,82.768,23.1,31.431,28.237,Hard,1,1,316.1,0
R00245,2022,singapore,31,Max Verstappen,83.074,23.238,31.495,28.341,Hard,6,1,310.9,0
R00245,2022,singapore,36,Max Verstappen,83.582,23.415,31.76,28.407,Hard,11,1,333.8,0
R00245,2022,singapore,41,Max Verstappen,84.521,23.757,32.14,28.624,Hard,16,1,344.0,0
R00245,2022,singapore,46,Max Verstappen,85.253,23.822,32.363,29.068,Hard,21,1,324.3,0
R00245,2022,singapore,51,Max Verstappen,82.482,23.115,31.336,28.031,Hard,1,1,334.8,0
R00245,2022,singapore,56,Max Verstappen,82.809,23.268,31.444,28.097,Hard,6,1,314.9,0
R00245,2022,singapore,61,Max Verstappen,83.92,23.553,31.953,28.414,Hard,11,1,330.5,0
R00107,2015,brazil,1,Lewis Hamilton,78.078,21.854,29.689,26.535,Soft,1,0,329.0,0
R00107,2015,brazil,6,Lewis Hamilton,79.039,22.119,30.109,26.811,Soft,6,1,325.2,0
R00107,2015,brazil,11,Lewis Hamilton,79.318,22.231,30.16,26.927,Soft,11,1,333.7,0
R00107,2015,brazil,16,Lewis Hamilton,79.909,22.369,30.331,27.209,Soft,16,1,325.5,0
R00107,2015,brazil,21,Lewis Hamilton,80.737,22.636,30.716,27.385,Soft,21,1,329.1,0
R00107,2015,brazil,26,Lewis Hamilton,78.207,21.877,29.739,26.591,Soft,1,1,331.1,0
R00107,2015,brazil,31,Lewis Hamilton,79.033,22.219,30.046,26.768,Soft,6,1,329.7,0
R00107,2015,brazil,36,Lewis Hamilton,79.293,22.299,30.181,26.813,Soft,11,1,342.8,0
R00107,2015,brazil,41,Lewis Hamilton,79.808,22.279,30.296,27.233,Soft,16,1,313.8,0
R00107,2015,brazil,46,Lewis Hamilton,80.655,22.549,30.587,27.519,Soft,21,1,321.3,1
R00107,2015,brazil,51,Lewis Hamilton,78.225,21.926,29.657,26.642,Soft,1,1,341.8,0
R00107,2015,brazil,56,Lewis Hamilton,78.846,22.09,29.975,26.781,Soft,6,1,312.1,0
R00107,2015,brazil,61,Lewis Hamilton,79.471,22.235,30.159,27.077,Soft,11,1,316.7,0
R00107,2015,brazil,66,Lewis Hamilton,80.175,22.475,30.528,27.172,Soft,16,1,328.5,0
R00107,2015,brazil,71,Lewis Hamilton,80.59,22.569,30.675,27.346,Soft,21,1,338.3,0
R00187,2019,abu_dhabi,1,Lewis Hamilton,81.932,22.9,31.182,27.85,Soft,1,0,337.0,0
R00187,2019,abu_dhabi,6,Lewis Hamilton,82.364,23.041,31.293,28.03,Soft,6,1,317.5,0
R00187,2019,abu_dhabi,11,Lewis Hamilton,82.827,23.145,31.505,28.177,Soft,11,1,329.9,0
R00187,2019,abu_dhabi,16,Lewis Hamilton,83.909,23.536,31.836,28.537,Soft,16,1,330.2,0
R00187,2019,abu_dhabi,21,Lewis Hamilton,83.882,23.509,31.866,28.507,Soft,21,1,332.4,0
R00187,2019,abu_dhabi,26,Lewis Hamilton,81.844,23.02,31.055,27.769,Hard,1,1,316.5,0
R00187,2019,abu_dhabi,31,Lewis Hamilton,82.441,23.077,31.375,27.989,Hard,6,1,333.7,0
R00187,2019,abu_dhabi,36,Lewis Hamilton,82.917,23.164,31.484,28.269,Hard,11,1,334.1,0
R00187,2019,abu_dhabi,41,Lewis Hamilton,83.431,23.414,31.644,28.373,Hard,16,1,329.1,0
