race_id,season,round,circuit_id,qualifying_position,driver,team,q3_lap_time_s,q2_lap_time_s,q1_lap_time_s,gap_to_pole_s,tyre_compound,sector1_s,sector2_s,sector3_s,top_speed_kmh
R00022,2011,4,bahrain,4,Driver_4,Team_4,76.421,76.63417845169411,77.22690275706246,1.187,Medium,21.451,29.058,25.912,333.5
R00022,2011,4,bahrain,5,Driver_5,Team_5,76.962,77.37894352863403,77.70449859999472,2.339,Soft,21.669,29.447,25.846,314.7
R00022,2011,4,bahrain,6,Driver_6,Team_6,77.151,77.36480000125955,77.8210720016694,0.485,Medium,21.687,29.321,26.143,317.1
R00022,2011,4,bahrain,7,Driver_7,Team_7,77.954,78.40962162990887,78.59717106062816,1.462,Soft,21.895,29.425,26.634,332.5
R00022,2011,4,bahrain,8,Driver_8,Team_8,77.674,78.10506025621414,78.15498615430252,3.732,Soft,21.583,29.67,26.421,361.8
R00022,2011,4,bahrain,9,Driver_9,Team_9,78.441,78.63043905057832,79.39277200175351,4.283,Medium,22.055,29.678,26.708,325.0
R00022,2011,4,bahrain,10,Driver_10,Team_10,79.071,79.2019141659369,79.75968036942993,3.301,Soft,22.25,30.195,26.626,329.5
R00023,2011,5,spain,1,Lando Norris,McLaren,75.303,75.63765907229129,75.77091811789711,0.0,Soft,20.912,28.692,25.699,339.4
R00023,2011,5,spain,2,Driver_2,Team_2,75.519,75.92475234468137,76.20035130952911,0.238,Medium,21.141,28.731,25.647,319.0
R00023,2011,5,spain,3,Driver_3,Team_3,76.334,76.7483095681095,76.89227838203723,0.589,Medium,21.62,29.068,25.646,325.0
R00023,2011,5,spain,4,Driver_4,Team_4,76.439,76.6908723927214,77.10306785716571,0.826,Medium,21.546,28.952,25.941,346.4
R00023,2011,5,spain,5,Driver_5,Team_5,76.772,77.01032145173272,77.08320237149275,0.715,Medium,21.389,29.104,26.279,345.2
R00023,2011,5,spain,6,Driver_6,Team_6,77.561,77.70734647444445,78.32356429293174,0.845,Medium,21.83,29.524,26.207,317.7
R00023,2011,5,spain,7,Driver_7,Team_7,77.303,77.65395909513282,78.19489764633728,2.018,Soft,21.724,29.395,26.184,347.9
R00023,2011,5,spain,8,Driver_8,Team_8,78.554,78.92694076931977,79.29667987896272,3.346,Soft,22.135,29.753,26.666,337.0
R00023,2011,5,spain,9,Driver_9,Team_9,78.718,79.11996619731029,79.05436413557177,2.424,Medium,22.163,30.034,26.521,331.0
R00023,2011,5,spain,10,Driver_10,Team_10,78.819,79.09850077034226,79.75904559627396,0.877,Medium,22.029,29.939,26.851,311.6
R00024,2011,6,monaco,1,Charles Leclerc,Ferrari,75.066,75.46233740985919,75.82831546698822,0.0,Medium,21.362,28.534,25.17,335.7
R00024,2011,6,monaco,2,Driver_2,Team_2,75.852,76.35131202699942,76.79362962492979,0.354,Medium,21.455,28.928,25.469,323.6
R00024,2011,6,monaco,3,Driver_3,Team_3,76.268,76.60080211456552,76.74164843739867,1.132,Medium,21.315,29.12,25.833,331.8
R00024,2011,6,monaco,4,Driver_4,Team_4,76.748,77.12196823226188,77.5907963682151,0.626,Soft,21.372,29.343,26.033,338.4
R00024,2011,6,monaco,5,Driver_5,Team_5,77.507,77.92451225591375,78.50034367756797,0.739,Soft,21.673,29.445,26.389,300.5
R00024,2011,6,monaco,6,Driver_6,Team_6,77.692,78.15976605053878,78.42414848429054,1.526,Medium,21.609,29.638,26.445,330.3
R00024,2011,6,monaco,7,Driver_7,Team_7,77.865,78.29643242900407,78.53186020753778,2.366,Medium,21.77,29.654,26.441,342.3
R00024,2011,6,monaco,8,Driver_8,Team_8,77.87,78.19223056473594,78.33280255474574,3.54,Medium,21.726,29.706,26.438,320.6
R00024,2011,6,monaco,9,Driver_9,Team_9,78.881,78.98620835503527,79.40200504417201,0.681,Soft,22.064,30.203,26.614,315.5
R00024,2011,6,monaco,10,Driver_10,Team_10,78.87,79.01159457576676,79.44972452087586,5.335,Soft,22.016,29.882,26.972,322.7
R00025,2011,7,canada,1,Lando Norris,McLaren,75.552,75.92691354469231,76.40651105492157,0.0,Soft,21.234,28.737,25.581,342.0
R00025,2011,7,canada,2,Driver_2,Team_2,76.054,76.36486814087421,76.86670908855852,0.304,Soft,21.218,28.881,25.955,318.2
R00025,2011,7,canada,3,Driver_3,Team_3,76.132,76.58835408895597,76.75917907472154,0.172,Soft,21.342,29.212,25.578,341.5
R00025,2011,7,canada,4,Driver_4,Team_4,76.835,77.01866089886217,77.1503726275992,0.928,Medium,21.446,29.177,26.212,342.7
R00025,2011,7,canada,5,Driver_5,Team_5,76.781,77.15097767932258,77.4270291846775,0.768,Soft,21.6,29.08,26.101,313.1
R00025,2011,7,canada,6,Driver_6,Team_6,77.219,77.53806552509099,77.86322714283563,2.265,Soft,21.705,29.361,26.153,318.9
R00025,2011,7,canada,7,Driver_7,Team_7,77.819,78.0777987517489,78.51445966006122,2.912,Soft,21.592,29.679,26.548,296.2
R00025,2011,7,canada,8,Driver_8,Team_8,78.433,78.84392964140645,79.30349801475258,2.869,Soft,21.93,29.762,26.741,348.9
R00025,2011,7,canada,9,Driver_9,Team_9,78.511,78.98513203714225,79.36435396276194,4.509,Medium,22.175,29.763,26.573,281.5
R00025,2011,7,canada,10,Driver_10,Team_10,79.285,79.61774809515835,79.64020730144814,4.755,Soft,22.299,30.04,26.946,343.5
R00026,2011,8,bahrain,1,Max Verstappen,Red Bull Racing,75.622,75.74331608525071,76.17257973132213,0.0,Soft,21.294,28.839,25.489,339.0
R00026,2011,8,bahrain,2,Driver_2,Team_2,75.724,76.0884721648498,76.22012740891932,0.32,Soft,21.297,28.689,25.738,329.1
R00026,2011,8,bahrain,3,Driver_3,Team_3,76.153,76.28315127561103,77.13812688401356,0.197,Soft,21.194,28.989,25.97,317.6
R00026,2011,8,bahrain,4,Driver_4,Team_4,76.807,77.02684004776341,77.76299326007093,0.646,Soft,21.622,29.348,25.837,310.5
R00026,2011,8,bahrain,5,Driver_5,Team_5,76.281,76.43051248346765,76.87952701479745,1.263,Medium,21.431,28.984,25.866,323.5
R00026,2011,8,bahrain,6,Driver_6,Team_6,77.181,77.35884928479224,78.15611267973193,0.69,Soft,21.592,29.375,26.214,343.3
R00026,2011,8,bahrain,7,Driver_7,Team_7,78.007,78.31930041847487,78.92338999811295,1.645,Medium,21.915,29.629,26.463,320.0
R00026,2011,8,bahrain,8,Driver_8,Team_8,78.539,78.65481437285057,79.36427337587946,3.078,Medium,21.994,29.722,26.823,321.6
R00026,2011,8,bahrain,9,Driver_9,Team_9,78.625,79.05968825777106,79.10235100589384,4.062,Medium,21.911,29.906,26.808,308.6
R00026,2011,8,bahrain,10,Driver_10,Team_10,79.225,79.33523867624116,79.67862917818633,1.075,Medium,22.347,30.125,26.753,336.6
R00027,2011,9,bahrain,1,Esteban Ocon,Alpine,75.447,75.86491798542977,76.14603321442686,0.0,Medium,21.115,28.776,25.556,329.1
R00027,2011,9,bahrain,2,Driver_2,Team_2,76.225,76.47019530521729,77.05122404066844,0.333,Medium,21.455,29.064,25.706,328.3
R00027,2011,9,bahrain,3,Driver_3,Team_3,76.004,76.28586683732006,76.40702895790264,0.398,Medium,21.079,28.945,25.98,320.6
R00027,2011,9,bahrain,4,Driver_4,Team_4,77.048,77.24264583783037,77.72147255162525,1.679,Soft,21.581,29.296,26.171,332.7
R00027,2011,9,bahrain,5,Driver_5,Team_5,77.085,77.42878216615516,77.69593807399775,2.378,Soft,21.565,29.341,26.179,331.5
R00027,2011,9,bahrain,6,Driver_6,Team_6,77.734,78.12276998669884,78.43899594716667,2.386,Soft,21.69,29.701,26.343,327.5
R00027,2011,9,bahrain,7,Driver_7,Team_7,77.953,78.19621595402211,78.80082836029351,3.373,Medium,21.766,29.549,26.638,296.7
R00027,2011,9,bahrain,8,Driver_8,Team_8,78.379,78.86044041837582,78.7566566243815,2.035,Medium,22.012,29.87,26.497,289.9
R00027,2011,9,bahrain,9,Driver_9,Team_9,78.911,79.11066542282029,79.70412762862897,3.011,Medium,22.174,29.914,26.823,304.6
R00027,2011,9,bahrain,10,Driver_10,Team_10,79.109,79.58895022267681,79.58054999299796,3.131,Medium,22.267,30.041,26.801,319.5
R00028,2011,10,bahrain,1,Max Verstappen,Red Bull Racing,75.254,75.66413143608963,75.69420813470296,0.0,Medium,21.063,28.778,25.413,298.4
R00028,2011,10,bahrain,2,Driver_2,Team_2,75.948,76.16442291648406,76.32027196622025,0.596,Medium,21.275,28.841,25.832,292.9
R00028,2011,10,bahrain,3,Driver_3,Team_3,76.267,76.63335754718112,77.15543779157218,1.006,Soft,21.254,28.741,26.272,317.0
R00028,2011,10,bahrain,4,Driver_4,Team_4,77.035,77.21568489520473,77.99362948921195,0.436,Soft,21.453,29.287,26.295,319.2
R00028,2011,10,bahrain,5,Driver_5,Team_5,76.274,76.55930171724276,76.65831574933468,2.23,Medium,21.495,28.992,25.787,346.1
R00028,2011,10,bahrain,6,Driver_6,Team_6,77.455,77.67881195766105,78.30843328064024,1.265,Soft,21.743,29.451,26.261,322.8
R00028,2011,10,bahrain,7,Driver_7,Team_7,77.723,78.05127239144296,78.2374045062498,2.513,Medium,21.61,29.444,26.669,336.0
R00028,2011,10,bahrain,8,Driver_8,Team_8,78.334,78.52808722012223,78.83790784493745,1.501,Medium,21.894,29.933,26.507,334.6
R00028,2011,10,bahrain,9,Driver_9,Team_9,78.448,78.57582838196299,78.91443081161354,3.669,Medium,21.948,29.688,26.812,319.5
R00028,2011,10,bahrain,10,Driver_10,Team_10,78.86,79.10076711707103,79.17459426096279,4.135,Soft,22.098,29.937,26.825,295.0
R00029,2011,11,hungary,1,Max Verstappen,Red Bull Racing,75.403,75.78867692776592,75.98633244382302,0.0,Medium,21.259,28.583,25.561,345.2
R00029,2011,11,hungary,2,Driver_2,Team_2,75.962,76.21530933806815,76.29796365917244,0.106,Soft,21.505,28.684,25.773,342.8
R00029,2011,11,hungary,3,Driver_3,Team_3,75.523,75.65835105757787,76.0841131739488,0.17,Soft,21.261,28.721,25.541,314.1
R00029,2011,11,hungary,4,Driver_4,Team_4,75.85,76.15311322282413,76.55350522562573,0.441,Soft,21.141,28.855,25.854,327.4
R00029,2011,11,hungary,5,Driver_5,Team_5,76.888,77.14016675613613,77.75777403711737,0.681,Medium,21.661,29.134,26.093,324.5
R00029,2011,11,hungary,6,Driver_6,Team_6,77.074,77.39012823233692,77.59437647303743,2.359,Soft,21.534,29.581,25.959,337.8
R00029,2011,11,hungary,7,Driver_7,Team_7,78.299,78.6199336306722,78.78400274003684,1.524,Soft,21.826,29.795,26.678,341.3
R00029,2011,11,hungary,8,Driver_8,Team_8,78.06,78.23134391336667,78.38715874964751,1.975,Soft,21.963,29.643,26.454,327.9
R00029,2011,11,hungary,9,Driver_9,Team_9,79.021,79.29978343799813,79.55307687476277,4.7,Medium,22.233,29.94,26.848,333.0
R00029,2011,11,hungary,10,Driver_10,Team_10,79.371,79.5614167323691,79.67502200964589,4.847,Soft,22.228,30.195,26.948,322.8
R00030,2011,12,bahrain,1,Max Verstappen,Red Bull Racing,75.277,75.59449066816866,75.6306243171168,0.0,Soft,20.989,28.604,25.684,303.6
R00030,2011,12,bahrain,2,Driver_2,Team_2,75.629,76.10827171070689,76.00411355282792,0.36,Medium,21.39,28.743,25.496,314.3
R00030,2011,12,bahrain,3,Driver_3,Team_3,75.839,76.23915490232899,76.2771635651121,0.192,Soft,21.26,28.828,25.751,329.2
R00030,2011,12,bahrain,4,Driver_4,Team_4,77.2,77.61458951927096,77.96105002053132,0.469,Medium,21.556,29.133,26.511,343.3
R00030,2011,12,bahrain,5,Driver_5,Team_5,77.436,77.71190204045642,78.36621285012532,2.314,Medium,21.505,29.573,26.358,334.2
R00030,2011,12,bahrain,6,Driver_6,Team_6,77.371,77.56377469445975,77.75098110782594,2.758,Soft,21.79,29.511,26.07,326.6
R00030,2011,12,bahrain,7,Driver_7,Team_7,78.44,78.70514705501628,79.10121035153249,1.588,Soft,21.767,29.825,26.848,331.1
R00030,2011,12,bahrain,8,Driver_8,Team_8,78.468,78.86031058215782,78.96494606814471,1.875,Medium,22.068,29.785,26.615,323.1
R00030,2011,12,bahrain,9,Driver_9,Team_9,78.499,78.95912574531349,79.08347936405355,3.202,Soft,21.946,29.829,26.724,353.1
R00030,2011,12,bahrain,10,Driver_10,Team_10,78.887,79.35491569487259,79.65698360984281,4.703,Soft,22.013,29.766,27.108,325.9
R00031,2011,13,bahrain,1,Max Verstappen,Red Bull Racing,75.943,76.06339967778023,76.68783889065125,0.0,Medium,21.39,28.94,25.613,290.2
R00031,2011,13,bahrain,2,Driver_2,Team_2,76.214,76.67255160936854,77.10372021351614,0.291,Medium,21.447,29.013,25.754,324.8
R00031,2011,13,bahrain,3,Driver_3,Team_3,76.589,76.75285382274677,77.29602782113592,0.672,Medium,21.515,29.036,26.038,310.2
R00031,2011,13,bahrain,4,Driver_4,Team_4,76.555,76.92650954501184,77.4865878609452,1.34,Medium,21.493,29.062,26.0,311.9
R00031,2011,13,bahrain,5,Driver_5,Team_5,76.811,77.24331946784748,77.16595136200803,0.322,Soft,21.423,29.151,26.237,336.6
R00031,2011,13,bahrain,6,Driver_6,Team_6,77.347,77.74426694658104,77.90677993608666,1.884,Medium,21.667,29.353,26.327,326.5
R00031,2011,13,bahrain,7,Driver_7,Team_7,77.916,78.20876394173712,78.60025559605418,2.896,Medium,21.704,29.644,26.568,332.8
R00031,2011,13,bahrain,8,Driver_8,Team_8,78.212,78.38968010093318,78.58657082174189,3.116,Medium,21.992,29.84,26.38,351.8
R00031,2011,13,bahrain,9,Driver_9,Team_9,78.046,78.1811167029821,78.4814458977449,1.651,Soft,21.72,29.602,26.724,334.7
R00031,2011,13,bahrain,10,Driver_10,Team_10,78.687,78.86375409662836,79.20129991720759,4.168,Medium,22.042,29.827,26.818,306.2
R00032,2011,14,singapore,1,Max Verstappen,Red Bull Racing,75.555,75.8902188251761,76.3658174604503,0.0,Medium,21.31,28.701,25.544,301.0
R00032,2011,14,singapore,2,Driver_2,Team_2,75.808,76.13862601695925,76.52023583502695,0.208,Medium,21.189,28.862,25.757,318.9
R00032,2011,14,singapore,3,Driver_3,Team_3,76.528,76.8576619570321,77.27455354400018,1.18,Soft,21.29,28.943,26.295,306.6
R00032,2011,14,singapore,4,Driver_4,Team_4,77.551,77.78743811908143,78.19233081402278,0.698,Medium,21.602,29.247,26.702,321.7
R00032,2011,14,singapore,5,Driver_5,Team_5,77.244,77.47652433988803,77.78852497649585,0.329,Medium,21.51,29.539,26.195,311.2
R00032,2011,14,singapore,6,Driver_6,Team_6,77.024,77.27824029329415,77.96153622149903,1.208,Medium,21.696,29.257,26.071,333.9
R00032,2011,14,singapore,7,Driver_7,Team_7,77.343,77.78227813449908,78.09182318689523,2.812,Medium,21.558,29.337,26.448,307.3
R00032,2011,14,singapore,8,Driver_8,Team_8,77.985,78.37703414872941,78.62396850044811,3.933,Medium,21.739,29.426,26.82,363.1
R00032,2011,14,singapore,9,Driver_9,Team_9,78.564,78.81377472949654,79.319627603249,2.968,Soft,21.799,29.845,26.92,328.9
R00032,2011,14,singapore,10,Driver_10,Team_10,78.973,79.34785415469317,79.41681618198442,3.967,Medium,21.891,30.019,27.063,341.2
R00033,2011,15,bahrain,1,Max Verstappen,Red Bull Racing,75.892,76.27234368141822,76.22331491542923,0.0,Soft,21.367,28.675,25.85,280.6
R00033,2011,15,bahrain,2,Driver_2,Team_2,75.314,75.81174442034235,76.12044213632255,0.22,Medium,21.292,28.507,25.515,335.6
R00033,2011,15,bahrain,3,Driver_3,Team_3,76.175,76.62585028066219,76.67432324226994,0.383,Medium,21.332,28.983,25.86,328.5
R00033,2011,15,bahrain,4,Driver_4,Team_4,76.358,76.77653722699908,76.97702153894382,1.604,Medium,21.311,29.007,26.04,322.6
R00033,2011,15,bahrain,5,Driver_5,Team_5,77.265,77.44955737341948,77.83156072498291,1.756,Medium,21.525,29.236,26.504,306.8
R00033,2011,15,bahrain,6,Driver_6,Team_6,77.68,77.97576390894518,78.04173250014053,1.35,Medium,21.793,29.475,26.412,341.6
R00033,2011,15,bahrain,7,Driver_7,Team_7,77.619,77.8333313254493,78.4235492610277,1.895,Soft,21.857,29.48,26.282,337.3
R00033,2011,15,bahrain,8,Driver_8,Team_8,78.304,78.53674003763967,79.06611683741114,1.261,Medium,21.833,29.78,26.691,323.4
R00033,2011,15,bahrain,9,Driver_9,Team_9,78.617,79.01180762975008,79.39108815301255,0.652,Soft,22.185,29.943,26.489,330.0
R00033,2011,15,bahrain,10,Driver_10,Team_10,79.242,79.68011920881762,79.81130440557281,2.06,Medium,22.146,30.212,26.884,341.3
R00034,2011,16,bahrain,1,Max Verstappen,Red Bull Racing,75.422,75.71686105299356,76.03486778324978,0.0,Soft,21.201,28.65,25.571,338.1
R00034,2011,16,bahrain,2,Driver_2,Team_2,76.096,76.53108400879862,76.99539946377745,0.424,Soft,21.376,28.796,25.924,328.3
R00034,2011,16,bahrain,3,Driver_3,Team_3,76.012,76.19009970358826,76.60780082932482,1.039,Soft,21.249,28.978,25.785,317.5
R00034,2011,16,bahrain,4,Driver_4,Team_4,76.522,76.68120108942529,76.91845307180354,0.827,Soft,21.5,28.932,26.09,321.0
R00034,2011,16,bahrain,5,Driver_5,Team_5,76.912,77.05015858152318,77.7950416032118,0.752,Medium,21.702,29.122,26.088,335.1
R00034,2011,16,bahrain,6,Driver_6,Team_6,77.28,77.55904622314482,77.94023318049199,1.204,Soft,21.54,29.346,26.394,317.1
R00034,2011,16,bahrain,7,Driver_7,Team_7,77.977,78.21499222943869,78.87878761811868,3.348,Medium,21.915,29.536,26.526,356.7
R00034,2011,16,bahrain,8,Driver_8,Team_8,77.96,78.23513697979169,78.48891912320572,0.768,Medium,21.75,29.54,26.67,352.1
R00034,2011,16,bahrain,9,Driver_9,Team_9,78.934,79.11778536865467,79.67866401351287,4.369,Soft,22.126,30.111,26.697,326.0
R00034,2011,16,bahrain,10,Driver_10,Team_10,79.381,79.61481875509764,80.33619187998917,5.221,Medium,22.213,30.053,27.115,318.7
R00035,2011,17,brazil,1,Max Verstappen,Red Bull Racing,75.816,75.95337791083207,76.59077050301183,0.0,Intermediate,21.299,28.848,25.669,332.1
R00035,2011,17,brazil,2,Driver_2,Team_2,75.775,75.97296397141656,76.23327524449292,0.49,Intermediate,21.322,28.683,25.77,305.8
R00035,2011,17,brazil,3,Driver_3,Team_3,75.889,76.25219720907384,76.32309956472204,0.804,Intermediate,21.308,28.806,25.775,324.7
R00035,2011,17,brazil,4,Driver_4,Team_4,76.194,76.37780835814952,77.03289598545781,0.705,Intermediate,21.366,29.004,25.824,326.1
R00035,2011,17,brazil,5,Driver_5,Team_5,76.593,76.84461775904566,77.0388555497689,1.702,Intermediate,21.477,29.212,25.904,296.1
R00035,2011,17,brazil,6,Driver_6,Team_6,77.422,77.7630173904517,78.13039685256666,1.912,Intermediate,21.52,29.387,26.515,306.4
R00035,2011,17,brazil,7,Driver_7,Team_7,77.668,78.05737486485906,77.99733034788125,2.875,Intermediate,21.616,29.478,26.574,322.8
R00035,2011,17,brazil,8,Driver_8,Team_8,78.515,78.83869413296125,78.92008992966912,3.287,Intermediate,21.985,29.914,26.616,324.6
R00035,2011,17,brazil,9,Driver_9,Team_9,78.661,79.13686684006655,79.26905317775582,2.419,Intermediate,22.053,29.855,26.753,322.6
R00035,2011,17,brazil,10,Driver_10,Team_10,79.592,79.93847476020075,80.12804639459719,2.713,Intermediate,22.219,30.202,27.171,328.3
R00036,2011,18,abu_dhabi,1,Max Verstappen,Red Bull Racing,75.894,76.10253875520098,76.66260245710767,0.0,Medium,21.398,28.94,25.556,315.2
R00036,2011,18,abu_dhabi,2,Driver_2,Team_2,75.678,75.91874225714021,76.48802686310985,0.393,Medium,21.228,28.792,25.658,337.5
R00036,2011,18,abu_dhabi,3,Driver_3,Team_3,76.456,76.63956069946268,76.84818501807734,0.276,Medium,21.371,29.108,25.977,322.7
R00036,2011,18,abu_dhabi,4,Driver_4,Team_4,76.192,76.45862010344786,76.60871322331694,1.694,Medium,21.204,28.877,26.111,302.5
R00036,2011,18,abu_dhabi,5,Driver_5,Team_5,77.033,77.19313747273127,77.43390974338766,0.701,Soft,21.579,29.22,26.234,320.4
R00036,2011,18,abu_dhabi,6,Driver_6,Team_6,77.126,77.33205337062888,78.09106322226361,2.279,Medium,21.724,29.391,26.011,316.8
R00036,2011,18,abu_dhabi,7,Driver_7,Team_7,77.708,77.82097005716145,78.47474122325373,3.523,Medium,21.694,29.518,26.496,301.5
R00036,2011,18,abu_dhabi,8,Driver_8,Team_8,78.491,78.8386663035238,79.28130135625133,3.344,Soft,21.896,29.753,26.842,314.7
R00036,2011,18,abu_dhabi,9,Driver_9,Team_9,79.131,79.62628114367985,79.96846558061546,1.797,Soft,22.056,30.123,26.952,303.8
R00036,2011,18,abu_dhabi,10,Driver_10,Team_10,78.496,78.68794371398576,79.07809328037571,1.214,Medium,22.003,29.739,26.754,342.1
R00037,2012,1,bahrain,1,Lando Norris,McLaren,75.805,76.11967717454041,76.60842136486716,0.0,Soft,21.071,28.673,26.061,332.5
R00037,2012,1,bahrain,2,Driver_2,Team_2,75.987,76.27472566906165,76.46604689476844,0.344,Medium,21.198,28.805,25.984,316.5
R00037,2012,1,bahrain,3,Driver_3,Team_3,76.233,76.68633495903903,77.03467159624536,0.31,Soft,21.536,29.184,25.513,336.9
R00037,2012,1,bahrain,4,Driver_4,Team_4,76.795,77.16134599653907,77.69870594226502,0.602,Soft,21.671,29.176,25.948,299.5
R00037,2012,1,bahrain,5,Driver_5,Team_5,77.423,77.83842736171614,78.04230531651046,0.573,Soft,21.804,29.386,26.233,338.0
R00037,2012,1,bahrain,6,Driver_6,Team_6,77.782,77.89894070613562,78.46255538121125,2.733,Soft,21.757,29.592,26.433,305.5
R00037,2012,1,bahrain,7,Driver_7,Team_7,77.566,77.94617037633489,78.09588338170336,1.64,Soft,21.642,29.448,26.476,316.2
R00037,2012,1,bahrain,8,Driver_8,Team_8,77.936,78.27745111900411,78.81358254013894,2.49,Medium,21.801,29.582,26.553,331.3
R00037,2012,1,bahrain,9,Driver_9,Team_9,77.939,78.23241613264686,78.82508619221595,1.74,Soft,21.963,29.741,26.235,323.4
R00037,2012,1,bahrain,10,Driver_10,Team_10,78.693,78.99858475373813,79.46960221986684,4.153,Medium,21.983,29.929,26.781,334.6
R00038,2012,2,bahrain,1,Esteban Ocon,Alpine,75.571,75.84686260787892,75.91854539305402,0.0,Soft,21.17,28.64,25.761,329.3
R00038,2012,2,bahrain,2,Driver_2,Team_2,75.68,75.78244669571893,76.1978588209622,0.401,Medium,21.198,28.742,25.74,325.5
R00038,2012,2,bahrain,3,Driver_3,Team_3,76.639,76.85793693096802,77.07253510191987,0.695,Soft,21.479,29.218,25.942,335.0
R00038,2012,2,bahrain,4,Driver_4,Team_4,76.62,77.07760152497046,77.11539257817427,0.986,Soft,21.453,29.038,26.129,317.3
R00038,2012,2,bahrain,5,Driver_5,Team_5,76.972,77.1914600257678,77.4782239915332,1.149,Medium,21.587,29.436,25.949,338.6
R00038,2012,2,bahrain,6,Driver_6,Team_6,77.268,77.50311739389086,78.21172023240875,2.907,Medium,21.505,29.495,26.268,342.7
R00038,2012,2,bahrain,7,Driver_7,Team_7,77.881,78.00351566578618,78.75460437238857,0.824,Soft,21.679,29.623,26.579,308.5
R00038,2012,2,bahrain,8,Driver_8,Team_8,77.966,78.13615461890802,78.88061959539442,2.341,Medium,21.819,29.568,26.579,312.7
R00038,2012,2,bahrain,9,Driver_9,Team_9,78.423,78.52630172169553,79.27289339122765,2.481,Soft,22.173,29.932,26.318,324.7
R00038,2012,2,bahrain,10,Driver_10,Team_10,79.294,79.69317499470728,80.20858100344681,2.36,Soft,22.097,30.06,27.137,331.5
R00039,2012,3,bahrain,1,Lando Norris,McLaren,75.743,76.1953774052502,76.331520287319,0.0,Soft,21.269,28.785,25.689,320.7
R00039,2012,3,bahrain,2,Driver_2,Team_2,75.779,76.06838729554138,76.49625798135067,0.173,Soft,21.168,29.035,25.576,313.3
R00039,2012,3,bahrain,3,Driver_3,Team_3,76.352,76.4874725348424,77.16381496151844,1.144,Medium,21.44,28.907,26.005,334.7
R00039,2012,3,bahrain,4,Driver_4,Team_4,76.144,76.45609916397926,76.53065976681631,0.729,Soft,21.353,29.105,25.686,321.0
R00039,2012,3,bahrain,5,Driver_5,Team_5,76.946,77.07363269475795,77.62490637317264,1.803,Soft,21.635,29.405,25.906,330.5
