country,region,income_group,year,population,gdp_usd,total_electricity_generation_twh,electricity_demand_twh,solar_electricity_twh,wind_electricity_twh,renewables_electricity_twh,hydro_electricity_twh,nuclear_electricity_twh,fossil_electricity_twh,solar_share_pct,wind_share_pct,renewables_share_pct,fossil_share_pct,low_carbon_share_pct,carbon_intensity_gco2_kwh,co2_saved_solar_wind_mt,solar_yoy_growth_pct,wind_yoy_growth_pct,renewables_yoy_growth_pct,policy_milestone
Pakistan,Asia,Lower-middle,2010,199239048.0,805491514683.0,94.54,94.81,0.01,0.01,32.82,31.81,2.56,59.16,0.011,0.011,34.715,62.577,37.423,429.66,0.01,inf,0.0,12.8,
Pakistan,Asia,Lower-middle,2011,203746069.0,845096928750.0,94.83,95.1,0.03,0.02,29.68,28.52,3.84,61.31,0.032,0.021,31.298,64.653,35.347,443.32,0.02,200.0,100.0,-9.6,
Pakistan,Asia,Lower-middle,2012,207667129.0,878485024934.0,98.1,98.48,0.07,0.01,31.11,29.86,5.27,61.72,0.071,0.01,31.713,62.915,37.085,431.7,0.04,133.3,-50.0,4.8,
Pakistan,Asia,Lower-middle,2013,211073979.0,918328534363.0,104.88,105.3,0.14,0.4,33.76,31.87,4.4,66.72,0.133,0.381,32.189,63.616,36.384,436.21,0.24,100.0,3900.0,8.5,
Pakistan,Asia,Lower-middle,2014,214264649.0,961516822345.0,107.91,108.35,0.24,0.8,35.43,32.47,4.58,67.9,0.222,0.741,32.833,62.923,37.077,432.77,0.47,71.4,100.0,4.9,
Pakistan,Asia,Lower-middle,2015,217290884.0,1010825281718.0,112.79,113.25,0.38,0.79,37.95,34.63,4.33,70.51,0.337,0.7,33.647,62.514,37.486,431.78,0.53,58.3,-1.2,7.1,
Pakistan,Asia,Lower-middle,2016,220138863.0,1061146810870.0,122.9,123.4,0.68,1.33,35.85,32.18,5.44,81.61,0.553,1.082,29.17,66.404,33.596,456.96,0.9,78.9,68.4,-5.5,
Pakistan,Asia,Lower-middle,2017,223273974.0,1117267177186.0,130.36,130.92,0.92,2.1,32.64,27.92,8.11,89.61,0.706,1.611,25.038,68.74,31.26,486.12,1.36,35.3,57.9,-9.0,
Pakistan,Asia,Lower-middle,2018,226928893.0,1165406508457.0,129.02,129.51,0.92,3.16,33.13,27.34,9.29,86.6,0.713,2.449,25.678,67.121,32.879,484.11,1.84,0.0,50.5,1.5,
Pakistan,Asia,Lower-middle,2019,230800908.0,1172330212219.0,134.97,135.48,2.61,2.88,40.78,33.58,9.07,85.12,1.934,2.134,30.214,63.066,36.934,468.99,2.47,183.7,-8.9,23.1,
Pakistan,Asia,Lower-middle,2020,235001745.0,1202026422230.0,146.16,146.66,4.1,2.9,42.3,33.55,9.64,94.22,2.805,1.984,28.941,64.464,35.536,477.49,3.15,57.1,0.7,3.7,
Pakistan,Asia,Lower-middle,2021,239477805.0,1278204948031.0,163.21,163.71,5.79,4.58,45.77,33.55,15.74,101.7,3.548,2.806,28.044,62.312,37.688,456.77,4.67,41.2,57.9,8.2,60% renewables by 2030 target
Pakistan,Asia,Lower-middle,2022,243700667.0,1318834969356.0,175.97,176.43,7.72,6.34,50.55,34.58,22.28,103.14,4.387,3.603,28.726,58.612,41.388,431.66,6.33,33.3,38.4,10.4,
Pakistan,Asia,Lower-middle,2023,247504505.0,,171.97,172.45,11.35,6.05,57.07,37.9,22.44,92.46,6.6,3.518,33.186,53.765,46.235,401.29,7.83,47.0,-4.6,12.9,
Pakistan,Asia,Lower-middle,2024,251269160.0,,174.96,175.44,19.83,5.16,65.08,38.27,22.88,87.0,11.334,2.949,37.197,49.726,50.274,373.69,11.25,74.7,-14.7,14.0,
Pakistan,Asia,Lower-middle,2025,255219560.0,,195.03,195.51,36.61,5.74,83.37,39.35,23.71,87.95,18.771,2.943,42.747,45.096,54.904,346.56,19.06,84.6,11.2,28.1,
Peru,South America,Upper-middle,2000,26598328.0,128561599053.0,19.92,19.92,0.0,0.0,16.33,16.17,0.0,3.59,0.0,0.0,81.978,18.022,81.978,141.06,0.0,,,,
Peru,South America,Upper-middle,2001,26964610.0,130005019162.0,20.77,20.77,0.0,0.0,17.77,17.61,0.0,3.0,0.0,0.0,85.556,14.444,85.556,117.96,0.0,,,8.8,
Peru,South America,Upper-middle,2002,27288211.0,137911092694.0,21.99,21.99,0.0,0.0,18.23,18.04,0.0,3.76,0.0,0.0,82.901,17.099,82.901,139.15,0.0,,,2.6,
Peru,South America,Upper-middle,2003,27580485.0,144583674826.0,22.93,22.93,0.0,0.0,18.73,18.53,0.0,4.2,0.0,0.0,81.683,18.317,81.683,145.66,0.0,,,2.7,
Peru,South America,Upper-middle,2004,27852190.0,152840586065.0,24.25,24.25,0.0,0.0,17.67,17.52,0.0,6.58,0.0,0.0,72.866,27.134,72.866,200.0,0.0,,,-5.7,
Peru,South America,Upper-middle,2005,28101175.0,163489485317.0,25.5,25.5,0.0,0.0,18.43,18.08,0.0,7.07,0.0,0.0,72.275,27.725,72.275,200.0,0.0,,,4.3,
Peru,South America,Upper-middle,2006,28324488.0,176775277493.0,27.36,27.36,0.0,0.0,20.05,19.7,0.0,7.31,0.0,0.0,73.282,26.718,73.282,192.98,0.0,,,8.8,
Peru,South America,Upper-middle,2007,28530704.0,192942634714.0,29.93,29.93,0.0,0.0,19.97,19.55,0.0,9.96,0.0,0.0,66.722,33.278,66.722,229.54,0.0,,,-0.4,
Peru,South America,Upper-middle,2008,28719038.0,211009673563.0,32.43,32.43,0.0,0.0,19.5,19.04,0.0,12.93,0.0,0.0,60.13,39.87,60.13,269.2,0.0,,,-2.4,
Peru,South America,Upper-middle,2009,28896819.0,212830474173.0,32.92,32.86,0.0,0.0,19.95,19.49,0.0,12.97,0.0,0.0,60.601,39.399,60.601,265.19,0.0,,,2.3,
Peru,South America,Upper-middle,2010,29086021.0,230353256282.0,35.89,35.78,0.0,0.0,20.71,20.04,0.0,15.18,0.0,0.0,57.704,42.296,57.704,283.09,0.0,,,3.8,
Peru,South America,Upper-middle,2011,29304083.0,244711917914.0,39.23,39.24,0.0,0.0,22.27,21.59,0.0,16.96,0.0,0.0,56.768,43.232,56.768,286.52,0.0,,,7.5,
Peru,South America,Upper-middle,2012,29550367.0,259737230567.0,39.96,39.96,0.06,0.0,22.08,21.35,0.0,17.88,0.15,0.0,55.255,44.745,55.255,297.55,0.03,inf,,-0.9,
Peru,South America,Upper-middle,2013,29817908.0,274939626306.0,43.51,43.51,0.2,0.0,23.47,22.31,0.0,20.04,0.46,0.0,53.942,46.058,53.942,304.99,0.09,233.3,,6.3,
Peru,South America,Upper-middle,2014,30115825.0,281488723310.0,45.73,45.72,0.2,0.26,23.95,22.2,0.0,21.78,0.437,0.569,52.373,47.627,52.373,309.64,0.21,0.0,inf,2.0,
Peru,South America,Upper-middle,2015,30457598.0,290642734598.0,48.27,48.22,0.23,0.6,25.45,23.71,0.0,22.82,0.476,1.243,52.724,47.276,52.724,305.78,0.37,15.0,130.8,6.3,
Peru,South America,Upper-middle,2016,30866497.0,302131843581.0,51.63,51.61,0.24,1.06,26.02,24.16,0.0,25.61,0.465,2.053,50.397,49.603,50.397,320.94,0.58,4.3,76.7,2.2,
Peru,South America,Upper-middle,2017,31324639.0,309742529723.0,52.71,52.73,0.29,1.07,30.89,29.06,0.0,21.82,0.55,2.03,58.604,41.396,58.604,271.49,0.61,20.8,0.9,18.7,
Peru,South America,Upper-middle,2018,31897590.0,322061010919.0,54.62,54.64,0.75,1.5,33.39,30.72,0.0,21.23,1.373,2.746,61.131,38.869,61.131,252.84,1.01,158.6,40.2,8.1,
Peru,South America,Upper-middle,2019,32449302.0,329252610797.0,56.87,56.93,0.78,1.65,34.43,31.45,0.0,22.44,1.372,2.901,60.542,39.458,60.542,256.73,1.09,4.0,10.0,3.1,
Peru,South America,Upper-middle,2020,32838577.0,292988745490.0,52.99,53.03,0.79,1.81,33.64,30.5,0.0,19.35,1.491,3.416,63.484,36.516,63.484,239.67,1.17,1.3,9.7,-2.3,
Peru,South America,Upper-middle,2021,33155883.0,332691638600.0,56.99,57.03,0.8,1.82,35.09,31.89,0.0,21.9,1.404,3.194,61.572,38.428,61.572,250.92,1.18,1.3,0.6,4.3,20% renewables by 2030 target
Peru,South America,Upper-middle,2022,33475436.0,341677633395.0,59.9,59.94,0.84,1.93,33.09,29.73,0.0,26.81,1.402,3.222,55.242,44.758,55.242,287.81,1.25,5.0,6.0,-5.7,
Peru,South America,Upper-middle,2023,33845616.0,,60.87,60.9,0.84,1.93,33.1,29.73,0.0,27.77,1.38,3.171,54.378,45.622,54.378,291.77,1.25,0.0,0.0,0.0,
Peru,South America,Upper-middle,2024,34217850.0,,59.29,59.32,0.95,2.09,35.64,32.0,0.0,23.65,1.602,3.525,60.111,39.889,60.111,258.73,1.37,13.1,8.3,7.7,
Peru,South America,Upper-middle,2025,34576673.0,,60.44,60.47,1.83,2.11,38.47,33.88,0.0,21.97,3.028,3.491,63.65,36.35,63.65,238.25,1.77,92.6,1.0,7.9,
Philippines,Asia,Lower-middle,2000,79625401.0,327247671365.0,45.3,45.3,0.0,0.0,19.43,7.8,0.0,25.87,0.0,0.0,42.892,57.108,42.892,468.21,0.0,,,,
Philippines,Asia,Lower-middle,2001,81401488.0,339580401272.0,47.05,47.05,0.0,0.0,17.54,7.1,0.0,29.51,0.0,0.0,37.279,62.721,37.279,506.06,0.0,,,-9.7,
Philippines,Asia,Lower-middle,2002,83068889.0,354896572700.0,48.46,48.46,0.0,0.0,17.27,7.03,0.0,31.19,0.0,0.0,35.638,64.362,35.638,467.19,0.0,,,-1.5,
Philippines,Asia,Lower-middle,2003,84731836.0,375676507230.0,52.94,52.94,0.0,0.0,17.69,7.87,0.0,35.25,0.0,0.0,33.415,66.585,33.415,455.61,0.0,,,2.4,
Philippines,Asia,Lower-middle,2004,86394510.0,404092179609.0,55.94,55.94,0.0,0.0,18.87,8.59,0.0,37.07,0.0,0.0,33.733,66.267,33.733,460.67,0.0,,,6.7,
Philippines,Asia,Lower-middle,2005,88015959.0,426864086040.0,56.57,56.57,0.0,0.02,18.31,8.39,0.0,38.26,0.0,0.035,32.367,67.633,32.367,448.65,0.01,,inf,-3.0,
Philippines,Asia,Lower-middle,2006,89508992.0,452834616353.0,56.78,56.78,0.0,0.05,20.46,9.94,0.0,36.32,0.0,0.088,36.034,63.966,36.034,427.44,0.02,,150.0,11.7,
Philippines,Asia,Lower-middle,2007,91075180.0,486739179739.0,59.62,59.62,0.0,0.06,18.84,8.56,0.0,40.78,0.0,0.101,31.6,68.4,31.6,452.2,0.03,,20.0,-7.9,
Philippines,Asia,Lower-middle,2008,92699091.0,511142140299.0,60.82,60.82,0.0,0.06,20.62,9.84,0.0,40.2,0.0,0.099,33.903,66.097,33.903,431.11,0.03,,0.0,9.4,
Philippines,Asia,Lower-middle,2009,94384256.0,521163648845.0,61.92,61.92,0.0,0.06,20.17,9.79,0.0,41.75,0.0,0.097,32.574,67.426,32.574,441.38,0.03,,0.0,-2.2,
Philippines,Asia,Lower-middle,2010,96337127.0,565514808274.0,67.73,67.73,0.0,0.06,17.81,7.8,0.0,49.92,0.0,0.089,26.296,73.704,26.296,504.65,0.03,,0.0,-11.7,
Philippines,Asia,Lower-middle,2011,98248614.0,590943092007.0,69.15,69.15,0.0,0.09,19.82,9.7,0.0,49.33,0.0,0.13,28.662,71.338,28.662,492.99,0.04,,50.0,11.3,
Philippines,Asia,Lower-middle,2012,100175511.0,631700459807.0,72.89,72.89,0.0,0.08,20.74,10.25,0.0,52.15,0.0,0.11,28.454,71.546,28.454,505.28,0.04,,-11.1,4.6,
Philippines,Asia,Lower-middle,2013,102076334.0,674346563689.0,75.23,75.23,0.0,0.07,19.87,10.02,0.0,55.36,0.0,0.093,26.412,73.588,26.412,529.98,0.03,,-12.5,-4.2,
Philippines,Asia,Lower-middle,2014,103767127.0,717154029846.0,77.23,77.23,0.02,0.15,19.78,9.14,0.0,57.45,0.026,0.194,25.612,74.388,25.612,536.84,0.08,inf,114.3,-0.5,
Philippines,Asia,Lower-middle,2015,105312988.0,762678999551.0,82.4,82.4,0.14,0.75,20.94,8.66,0.0,61.46,0.17,0.91,25.413,74.587,25.413,544.78,0.4,600.0,400.0,5.9,
Philippines,Asia,Lower-middle,2016,106735721.0,817202925336.0,90.79,90.79,1.1,0.98,21.98,8.11,0.0,68.81,1.212,1.079,24.21,75.79,24.21,560.19,0.94,685.7,30.7,5.0,
Philippines,Asia,Lower-middle,2017,108119691.0,873843247356.0,94.36,94.36,1.2,1.09,23.17,9.61,0.0,71.19,1.272,1.155,24.555,75.445,24.555,560.51,1.03,9.1,11.2,5.4,
Philippines,Asia,Lower-middle,2018,109465284.0,929253628653.0,99.74,99.74,1.25,1.15,23.31,9.38,0.0,76.43,1.253,1.153,23.371,76.629,23.371,572.39,1.08,4.2,5.5,0.6,
Philippines,Asia,Lower-middle,2019,110804685.0,986114678778.0,106.03,106.03,1.25,1.04,22.04,8.03,0.0,83.99,1.179,0.981,20.787,79.213,20.787,592.66,1.03,0.0,-9.6,-5.4,
Philippines,Asia,Lower-middle,2020,112081270.0,892256290776.0,101.75,101.75,1.37,1.03,21.6,7.19,0.0,80.15,1.346,1.012,21.229,78.771,21.229,598.82,1.08,9.6,-1.0,-2.0,
Philippines,Asia,Lower-middle,2021,113100947.0,943141651518.0,105.76,105.76,1.47,1.28,23.41,9.19,0.0,82.35,1.39,1.21,22.135,77.865,22.135,599.57,1.24,7.3,24.3,8.4,Net zero 2050 ambition set
Philippines,Asia,Lower-middle,2022,113964343.0,1014811024029.0,111.55,111.55,1.82,1.06,24.72,10.09,0.0,86.83,1.632,0.95,22.16,77.84,22.16,602.51,1.3,23.8,-17.2,5.6,
Philippines,Asia,Lower-middle,2023,114891199.0,,116.73,116.73,1.82,1.35,25.01,10.09,0.0,91.72,1.559,1.157,21.426,78.574,21.426,616.12,1.43,0.0,27.4,1.2,
Philippines,Asia,Lower-middle,2024,115843663.0,,124.17,124.17,2.08,1.5,25.42,10.09,0.0,98.75,1.675,1.208,20.472,79.528,20.472,621.73,1.61,14.3,11.1,1.6,
Philippines,Asia,Lower-middle,2025,116786960.0,,123.12,123.12,3.0,1.46,28.7,12.7,0.0,94.42,2.437,1.186,23.311,76.689,23.311,588.29,2.01,44.2,-2.7,12.9,
Poland,Europe,High,2000,38258077.0,488207682001.0,143.18,136.81,0.0,0.0,2.33,2.11,0.0,140.85,0.0,0.0,1.627,98.373,1.627,954.6,0.0,,,,
Poland,Europe,High,2001,38247359.0,499086644170.0,143.72,136.99,0.0,0.01,2.78,2.33,0.0,140.94,0.0,0.007,1.934,98.066,1.934,949.56,0.0,,inf,19.3,
Poland,Europe,High,2002,38229407.0,514089670231.0,142.49,135.42,0.0,0.06,2.77,2.28,0.0,139.72,0.0,0.042,1.944,98.056,1.944,945.61,0.03,,500.0,-0.4,
Poland,Europe,High,2003,38203527.0,537330337680.0,150.01,139.85,0.0,0.12,2.25,1.67,0.0,147.76,0.0,0.08,1.5,98.5,1.5,949.8,0.05,,100.0,-18.8,
Poland,Europe,High,2004,38167568.0,570430122148.0,152.54,143.25,0.0,0.14,3.2,2.08,0.0,149.34,0.0,0.092,2.098,97.902,2.098,941.26,0.06,,16.7,42.2,
Poland,Europe,High,2005,38124377.0,595958527688.0,155.29,144.1,0.0,0.14,3.85,2.2,0.0,151.44,0.0,0.09,2.479,97.521,2.479,932.26,0.06,,0.0,20.3,
Poland,Europe,High,2006,38071169.0,638713864539.0,160.7,149.71,0.0,0.26,4.29,2.04,0.0,156.41,0.0,0.162,2.67,97.33,2.67,931.92,0.12,,85.7,11.4,
Poland,Europe,High,2007,38020420.0,690249985288.0,158.52,153.17,0.0,0.52,5.43,2.35,0.0,153.09,0.0,0.328,3.425,96.575,3.425,925.44,0.23,,100.0,26.6,
Poland,Europe,High,2008,37995902.0,726319216200.0,154.5,153.83,0.0,0.84,6.61,2.15,0.0,147.89,0.0,0.544,4.278,95.722,4.278,918.51,0.38,,61.5,21.7,
Poland,Europe,High,2009,38002153.0,760579624624.0,150.86,148.67,0.0,1.08,8.69,2.38,0.0,142.17,0.0,0.716,5.76,94.24,5.76,904.81,0.49,,28.6,31.5,
Poland,Europe,High,2010,38095356.0,795619859853.0,156.77,155.42,0.0,1.66,10.88,2.92,0.0,145.89,0.0,1.059,6.94,93.06,6.94,893.03,0.75,,53.7,25.2,
Poland,Europe,High,2011,38208644.0,843236863910.0,162.87,157.63,0.0,3.2,13.13,2.33,0.0,149.74,0.0,1.965,8.062,91.938,8.062,881.69,1.44,,92.8,20.7,
Poland,Europe,High,2012,38247867.0,856266755052.0,161.48,158.64,0.0,4.75,16.88,2.04,0.0,144.6,0.0,2.942,10.453,89.547,10.453,860.79,2.14,,48.4,28.6,
Poland,Europe,High,2013,38259267.0,863601156195.0,163.78,159.26,0.0,6.0,17.06,2.44,0.0,146.72,0.0,3.663,10.416,89.584,10.416,863.23,2.7,,26.3,1.1,
Poland,Europe,High,2014,38265113.0,896737189458.0,158.35,160.52,0.01,7.68,19.85,2.18,0.0,138.5,0.006,4.85,12.536,87.464,12.536,844.08,3.46,inf,28.0,16.4,
Poland,Europe,High,2015,38266314.0,936043804062.0,164.3,163.97,0.06,10.86,22.69,1.83,0.0,141.61,0.037,6.61,13.81,86.19,13.81,826.11,4.91,500.0,41.4,14.3,
Poland,Europe,High,2016,38263260.0,963689941627.0,166.0,168.0,0.12,12.59,22.81,2.14,0.0,143.19,0.072,7.584,13.741,86.259,13.741,818.55,5.72,100.0,15.9,0.5,
Poland,Europe,High,2017,38254964.0,1013223736654.0,169.91,172.2,0.17,14.91,24.13,2.56,0.0,145.78,0.1,8.775,14.202,85.798,14.202,805.54,6.79,41.7,18.4,5.8,
Poland,Europe,High,2018,38241070.0,1073462064151.0,169.43,175.12,0.3,12.8,21.62,1.97,0.0,147.81,0.177,7.555,12.76,87.24,12.76,809.01,5.9,76.5,-14.2,-10.4,
Poland,Europe,High,2019,38225884.0,1121231497071.0,163.22,173.84,0.71,15.11,25.46,1.96,0.0,137.76,0.435,9.257,15.599,84.401,15.599,771.66,7.12,136.7,18.0,17.8,
Poland,Europe,High,2020,38171005.0,1098581305284.0,157.15,170.42,1.96,15.8,28.23,2.12,0.0,128.92,1.247,10.054,17.964,82.036,17.964,738.28,7.99,176.1,4.6,10.9,
Poland,Europe,High,2021,38040303.0,1173809548862.0,178.79,179.68,3.93,16.23,30.56,2.34,0.0,148.23,2.198,9.078,17.093,82.907,17.093,756.36,9.07,100.5,2.7,8.3,National Energy and Climate Plan update
Poland,Europe,High,2022,38385734.0,1231021338216.0,178.6,176.92,8.31,19.78,37.69,1.97,0.0,140.91,4.653,11.075,21.103,78.897,21.103,732.48,12.64,111.5,21.9,23.3,
Poland,Europe,High,2023,38762847.0,,165.52,169.26,11.11,24.18,45.86,2.41,0.0,119.66,6.712,14.609,27.707,72.293,27.707,650.68,15.88,33.7,22.2,21.7,
Poland,Europe,High,2024,38539209.0,,172.12,174.09,17.66,25.89,53.61,2.11,0.0,118.51,10.26,15.042,31.147,68.853,31.147,608.18,19.6,59.0,7.1,16.9,
Poland,Europe,High,2025,38140913.0,,173.26,174.31,19.55,24.62,54.59,1.7,0.0,118.67,11.284,14.21,31.508,68.492,31.508,588.6,19.88,10.7,-4.9,1.8,
Romania,Europe,High,2000,22046264.0,157839292272.0,51.56,50.86,0.0,,14.78,14.78,5.46,31.32,0.0,,28.666,60.745,39.255,513.77,0.0,,,,
Romania,Europe,High,2001,21919916.0,173763436827.0,53.55,52.24,0.0,,14.92,14.92,5.45,33.18,0.0,,27.862,61.961,38.039,524.56,0.0,,,0.9,
Romania,Europe,High,2002,21770020.0,190219311781.0,54.42,51.57,0.0,,16.05,16.05,5.51,32.86,0.0,,29.493,60.382,39.618,515.07,0.0,,,7.6,
Romania,Europe,High,2003,21593448.0,204513401651.0,54.84,52.76,0.0,,13.26,13.26,4.91,36.67,0.0,,24.179,66.867,33.133,573.85,0.0,,,-17.4,
Romania,Europe,High,2004,21403215.0,228570981481.0,56.47,55.29,0.0,,16.51,16.51,5.55,34.41,0.0,,29.237,60.935,39.065,518.15,0.0,,,24.5,
Romania,Europe,High,2005,21213395.0,244044803180.0,59.33,56.43,0.0,0.0,20.22,20.21,5.55,33.56,0.0,0.0,34.081,56.565,43.435,489.97,0.0,,,22.5,
Romania,Europe,High,2006,21035732.0,274969703969.0,62.56,58.29,0.0,0.0,18.36,18.36,5.63,38.57,0.0,0.0,29.348,61.653,38.347,530.37,0.0,,,-9.2,
Romania,Europe,High,2007,20870714.0,304650701380.0,61.56,59.47,0.0,0.0,16.01,15.97,7.71,37.84,0.0,0.0,26.007,61.468,38.532,529.73,0.0,,,-12.8,
Romania,Europe,High,2008,20718745.0,339689310169.0,64.86,60.61,0.0,0.0,17.22,17.2,11.23,36.41,0.0,0.0,26.549,56.136,43.864,497.53,0.0,,,7.6,
Romania,Europe,High,2009,20576922.0,326954238767.0,57.59,55.29,0.0,0.01,15.55,15.53,11.75,30.29,0.0,0.017,27.001,52.596,47.404,469.7,0.0,,inf,-9.7,
Romania,Europe,High,2010,20432575.0,335489566640.0,60.42,58.15,0.0,0.31,20.3,19.88,11.62,28.5,0.0,0.513,33.598,47.17,52.83,424.53,0.14,,3000.0,30.5,
Romania,Europe,High,2011,20282009.0,350086824382.0,61.8,59.89,0.0,1.39,16.32,14.73,11.75,33.73,0.0,2.249,26.408,54.579,45.421,490.62,0.63,,348.4,-19.6,
Romania,Europe,High,2012,20158451.0,356825919340.0,58.54,58.79,0.01,2.64,14.93,12.07,11.47,32.14,0.017,4.51,25.504,54.903,45.097,486.85,1.19,inf,89.9,-8.5,
Romania,Europe,High,2013,20062913.0,357789262640.0,58.19,56.17,0.42,4.52,20.15,14.96,11.62,26.42,0.722,7.768,34.628,45.403,54.597,389.76,2.22,4100.0,71.2,35.0,
Romania,Europe,High,2014,19968179.0,372532510801.0,64.92,57.79,1.62,6.2,27.12,18.8,11.68,26.12,2.495,9.55,41.774,40.234,59.766,357.06,3.52,285.7,37.2,34.6,
Romania,Europe,High,2015,19871018.0,384306463712.0,65.66,58.93,1.98,7.06,26.19,16.63,11.64,27.83,3.016,10.752,39.887,42.385,57.615,369.02,4.07,22.2,13.9,-3.4,
Romania,Europe,High,2016,19777049.0,395288226514.0,64.22,59.2,1.82,6.59,26.97,18.03,11.29,25.96,2.834,10.262,41.996,40.424,59.576,345.38,3.78,-8.1,-6.7,3.0,
Romania,Europe,High,2017,19689405.0,456012361225.0,63.54,60.65,1.86,7.41,24.29,14.49,11.51,27.74,2.927,11.662,38.228,43.658,56.342,369.22,4.17,2.2,12.4,-9.9,
Romania,Europe,High,2018,19597874.0,473122658487.0,64.07,61.53,1.77,6.32,26.19,17.66,11.38,26.5,2.763,9.864,40.877,41.361,58.639,348.06,3.64,-4.8,-14.7,7.8,
Romania,Europe,High,2019,19501542.0,456564507688.0,58.76,60.28,1.78,6.77,24.63,15.58,11.28,22.85,3.029,11.521,41.916,38.887,61.113,328.97,3.85,0.6,7.1,-6.0,
Romania,Europe,High,2020,19392467.0,483499378450.0,55.21,58.0,1.73,6.95,24.61,15.38,11.47,19.13,3.133,12.588,44.575,34.65,65.35,277.85,3.91,-2.8,2.7,-0.1,
Romania,Europe,High,2021,19248159.0,505119539256.0,58.56,60.76,1.7,6.58,26.34,17.41,11.28,20.94,2.903,11.236,44.98,35.758,64.242,289.96,3.73,-1.7,-5.3,7.0,National Energy and Climate Plan
Romania,Europe,High,2022,19166776.0,504741667296.0,54.74,55.96,1.99,7.0,23.62,13.98,11.09,20.03,3.635,12.788,43.149,36.591,63.409,297.77,4.05,17.1,6.4,-10.3,
Romania,Europe,High,2023,19118482.0,,56.95,53.93,2.23,7.55,28.36,18.14,11.19,17.4,3.916,13.257,49.798,30.553,69.447,243.2,4.4,12.1,7.9,20.1,
Romania,Europe,High,2024,19015096.0,,52.72,55.68,3.42,6.43,24.52,14.19,10.91,17.29,6.487,12.197,46.51,32.796,67.204,251.33,4.43,53.4,-14.8,-13.5,
Romania,Europe,High,2025,18908655.0,,49.81,54.39,4.88,5.97,23.43,12.09,10.2,16.18,9.797,11.986,47.039,32.483,67.517,250.75,4.88,42.7,-7.2,-4.4,
Russia,Europe/Asia,Upper-middle,2000,146717784.0,1547057523527.0,877.76,863.7,0.0,0.0,164.16,164.08,130.71,582.89,0.0,0.0,18.702,66.407,33.593,469.94,0.0,,,,
Russia,Europe/Asia,Upper-middle,2001,146117290.0,1662886727147.0,891.27,875.41,0.0,0.0,174.01,173.9,136.93,580.33,0.0,0.0,19.524,65.113,34.887,458.3,0.0,,,6.0,
Russia,Europe/Asia,Upper-middle,2002,145939502.0,1781424730851.0,891.28,878.34,0.0,0.01,162.35,162.17,141.63,587.3,0.0,0.001,18.215,65.894,34.106,463.04,0.0,,inf,-6.7,
Russia,Europe/Asia,Upper-middle,2003,145794230.0,1955875991276.0,916.29,902.91,0.0,0.01,156.05,155.67,150.34,609.9,0.0,0.001,17.031,66.562,33.438,465.28,0.0,,0.0,-3.9,
Russia,Europe/Asia,Upper-middle,2004,145180091.0,2143914665541.0,931.91,924.29,0.0,0.01,176.14,175.68,144.71,611.06,0.0,0.001,18.901,65.571,34.429,453.72,0.0,,0.0,12.9,
Russia,Europe/Asia,Upper-middle,2005,144597886.0,2331247104465.0,954.11,941.73,0.0,0.01,173.07,172.61,149.45,631.59,0.0,0.001,18.139,66.197,33.803,457.4,0.0,,0.0,-1.7,
Russia,Europe/Asia,Upper-middle,2006,144102948.0,2576148450528.0,992.12,976.31,0.0,0.01,173.81,173.29,156.44,661.87,0.0,0.001,17.519,66.713,33.287,462.51,0.0,,0.0,0.4,
Russia,Europe/Asia,Upper-middle,2007,143859767.0,2858759376272.0,1018.7,1005.9,0.0,0.01,177.53,177.04,160.06,681.11,0.0,0.001,17.427,66.861,33.139,458.19,0.0,,0.0,2.1,
Russia,Europe/Asia,Upper-middle,2008,143811837.0,3078094367564.0,1040.0,1022.37,0.0,0.01,165.28,164.78,163.08,711.64,0.0,0.001,15.892,68.427,31.573,475.11,0.0,,0.0,-6.9,
Russia,Europe/Asia,Upper-middle,2009,143869128.0,2903690263125.0,993.1,978.24,0.0,0.0,174.7,174.2,163.58,654.82,0.0,0.0,17.591,65.937,34.063,452.1,0.0,,-100.0,5.7,
Russia,Europe/Asia,Upper-middle,2010,143934468.0,3105249267337.0,1038.02,1020.57,0.0,0.0,167.02,166.48,170.41,700.59,0.0,0.0,16.09,67.493,32.507,458.02,0.0,,,-4.4,
Russia,Europe/Asia,Upper-middle,2011,144043751.0,3306765993750.0,1054.86,1032.31,0.0,0.01,163.62,163.05,172.94,718.3,0.0,0.001,15.511,68.094,31.906,461.31,0.0,,inf,-2.0,
Russia,Europe/Asia,Upper-middle,2012,144291025.0,3439833075673.0,1069.27,1052.79,0.0,0.01,163.96,163.45,177.53,727.78,0.0,0.001,15.334,68.063,31.937,461.86,0.0,,0.0,0.2,
Russia,Europe/Asia,Upper-middle,2013,144604105.0,3500216789791.0,1059.08,1045.4,0.01,0.0,181.64,181.15,172.51,704.93,0.001,0.0,17.151,66.561,33.439,450.16,0.0,inf,-100.0,10.8,
Russia,Europe/Asia,Upper-middle,2014,144925639.0,3525987597216.0,1064.2,1056.15,0.16,0.1,174.21,173.4,180.76,709.23,0.015,0.009,16.37,66.644,33.356,449.29,0.12,1500.0,inf,-4.1,
Russia,Europe/Asia,Upper-middle,2015,145307612.0,3456429719677.0,1067.55,1055.89,0.34,0.15,168.96,167.99,195.47,703.12,0.032,0.014,15.827,65.863,34.137,444.35,0.22,112.5,50.0,-3.0,
